ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783730606551; 3730606557,Die besten Geschichten,,Köln,Anaconda,2018,318,"Kafka, Franz",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783945441428; 3945441420,Die falsche Straße,,Ganderkesee,EPLA-Verlag,2018,173,"Wascher, Uwe",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783946598107,Die Furcht ist gelöscht,,Bietigheim-Bissingen,LiteraFreakPress,2018,79,"Jung, Inge; Preusker, Ralf",,,,,Anthologie; Lyrik,ger,
9783947618286; 394761828X,Die Hugenottin,"Der Text des Neusatzes folgt der Ausgabe »Erzählungen, Band 2«, erschienen 1922 im Haessel Verlag Leipzig; mit Ergänzungen",Grafrath,"Boer, K",2018,248,"Huch, Ricarda",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783458363224; 345836322X,Die kleine Berlinerin,"1. Auflage, Originalausgabe",Berlin,Insel Verlag,2018,217,"Walser, Robert","Dietiker, Pino; Sorg, Reto",,,"Setz, Clemens J.",Fiktionale Darstellung; Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783752889932; 3752889934,Die traut sich was!,1. Auflage,Norderstedt,Books on Demand,2018,316,,,,"Huß, Katrin",,Romanhafte Biographien,ger,
9783746746494; 3746746493,Drei Betten für zwei Kranke,1. Auflage,Berlin,epubli,2018,36,,,,"Heikamp, J. Heinrich",,"Lyrik, Dramatik",ger,
9783899195903; 3899195906,Ein Landarzt,,Haselbach,Vitalis,2018,99,"Kafka, Franz",,,,"Hruška, Karel; Fuchs, Elisabeth",Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783748139966; 3748139969,Eine bunte Reise durch das Land der Fantasie,1. Auflage,Norderstedt,Books on Demand,2018,44,,,,"Hübschmann, Steffi",,Lyrik,ger,
9783752829761; 3752829761,Eine Handvoll Mondschein,1. Auflage,Norderstedt,Books on Demand,2018,144,,,,"Deol, Navika",,Lyrik,ger,
9783947674008,Einmal Florida und zurück,1. Auflage,Berlin,Treibgut Verlag,2018,125,"Reinsch, Rudolf",,,,,Anthologie; Lyrik,ger,
9783746763804; 3746763800,Erstes Erlebnis,1. Auflage,Berlin,epubli,2018,100,,,,"Zweig, Stefan",,Erzählende Literatur; Romanhafte Biographien,ger,
9783150061442,Erzählungen,Veränderte Ausgabe,Ditzingen,Reclam,2018,751,"Storm, Theodor","Frommholz, Rüdiger",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783835361058; 3835361058,Erzählungen 2,1. Auflage,Göttingen,Wallstein Verlag,2018,1200,"Borchardt, Rudolf","Schuster, Gerhard",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783961521951; 3961521956,Fietje und ich,"Originalausgabe, Erstdruck",Oldenburg,Schardt Verlag,2018,106,"Barkhausen, Manfred",,,,,Anthologie; Erzählende Literatur; Romanhafte Biographien,ger,
9783746757247; 374675724X,Forever Punkerin,9. Auflage,Berlin,epubli,2018,72,,,,"Schlagowski, Alexandra",,Romanhafte Biographien,ger,
9783746747712; 3746747716,Forever Punkerin,5. Auflage,Berlin,epubli,2018,72,,,,"Schlagowski, Alexandra",,Romanhafte Biographien,ger,
9783752855005; 3752855002,Gedanken am Rande,1. Auflage,Norderstedt,Books on Demand,2018,116,,,,"Ohl, Barbara",,Lyrik,ger,
9783982209524; 3982209528,Gedankenschätze aus Halberstadt,2. Auflage,Pabstorf,Huyland-Verlag,2018,1,"Goethe, Johann Wolfgang von",,,,"Packebusch, Katrin",Bildband; Anthologie; Geschenkbücher,ger,
9783982209531; 3982209536,Gedankenschätze aus Quedlinburg,2. Auflage,Pabstorf,Huyland-Verlag,2018,1,"Goethe, Johann Wolfgang von",,,,"Packebusch, Katrin",Bildband; Anthologie; Geschenkbücher,ger,
9783746006598; 3746006597,Gedichte und Geschichten,1. Auflage,Norderstedt,Books on Demand,2018,140,,,,"Krentz, Ulrich",,Lyrik,ger,
9783960145295; 3960145292,Gekämpft wurde immer,1. Auflage,Borsdorf,edition winterwork,2018,130,"Probst, Thoralf",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783735778925; 3735778925,Geschichten aus Hanakien,1. Auflage,Norderstedt,Books on Demand,2018,520,,,,"Hanak, Gerd",,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783746931203; 3746931207,Geschichten der Liebe,1. Auflage,Hamburg,tredition,2018,96,,,,"Polosek, Pascal; Zirke, Juliane",,"Lyrik; Lyrik, Dramatik",ger,
9783746931210; 3746931215,Geschichten der Liebe,1. Auflage,Hamburg,tredition,2018,96,,,,"Polosek, Pascal; Zirke, Juliane",,Lyrik,ger,
9783746967820; 3746967821,Geschichten und Rezepte längst vergangener Tage,1. Auflage,Hamburg,tredition,2018,96,,,,"Baumschäfer, Isabel",,Romanhafte Biographien,ger,
9783746967837; 374696783X,Geschichten und Rezepte längst vergangener Tage,1. Auflage,Hamburg,tredition,2018,96,,,,"Baumschäfer, Isabel",,Romanhafte Biographien,ger,
9783746750873; 3746750873,Heart over Head,1. Auflage,Berlin,epubli,2018,436,,,,"Wide, Melody",,"Lyrik, Dramatik",ger,
9783737582292; 3737582297,Herzen,6. Auflage,Berlin,epubli,2018,80,,,,"Wild, Johannes",,"Lyrik, Dramatik",ger,
9783746747491; 374674749X,Herzen,1. Auflage,Berlin,epubli,2018,88,"Wild, Johannes",,,,,"Lyrik, Dramatik",ger,
9783746756516; 3746756510,Herzen,2. Auflage,Berlin,epubli,2018,88,,,,"Wild, Johannes",,"Lyrik, Dramatik",ger,
9783862826858; 3862826856,Historisches aus dem Westerwald. 2 Kurzgeschichten-Bände (Das Mirakelbuch. Historische Kurzgeschichten/ Kalt ruht die Nacht. Historische Kriminalgeschichten),1. Originalausgabe,Hamburg,Acabus Verlag,2018,428,"Abresch, Michaela",,,,,Historische Kriminalromane,ger,
9783752860993; 3752860995,I mag s'grantln ned,1. Auflage,Norderstedt,Books on Demand,2018,168,,,,"Mostbauer, Grete",,Lyrik,ger,
9783746774688; 3746774683,Im Schatten der Dunkelheit,3. Auflage,Berlin,epubli,2018,300,,,,"Connor, Elias J.",,"Lyrik, Dramatik",ger,
9783746791326; 3746791324,In Geschichten leben,2. Auflage,Berlin,epubli,2018,128,,,,"Pfaffhausen, Cynthia",,"Lyrik, Dramatik",ger,
9783946732334; 394673233X,Jahreskinder,1. Auflage,Neubrandenburg,Spica Verlag GmbH,2018,139,"Lange, Gerlinde",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783746715445; 374671544X,Jahrmarkt in der Stadt/Kleine Lichter,7. Auflage,Berlin,epubli,2018,220,,,,"Klammer, Nikolaus",,Romanhafte Biographien,ger,
9783763270408,Junge Liebe zwischen Trümmern,Lizenzausgabe,Frankfurt am Main,Büchergilde Gutenberg,2018,298,"Fallada, Hans","Walther, Peter",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783351037093; 3351037090,Junge Liebe zwischen Trümmern,1. Auflage,Berlin,Aufbau,2018,298,"Fallada, Hans","Walther, Peter",,,"Walther, Peter",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783746702490; 3746702496,Jungenhymnen,2. Auflage,Berlin,epubli,2018,204,,,,"Knoppka, Reinhard",,Romanhafte Biographien,ger,
9783752826111; 3752826118,Kleine Geschichten am Rande,1. Auflage,Norderstedt,Books on Demand,2018,124,,,,"Müller, Christa",,Romanhafte Biographien,ger,
9783150195543; 3150195543,Konkrete Poesie,"15., erw. und aktual. Ausgabe, erweiterte Ausgabe",Ditzingen,Reclam,2018,271,,"Gomringer, Eugen",,,,Anthologie; Lyrik,ger,
9783717524762; 3717524763,Landpartie,Originalausgabe,München,Manesse,2018,739,"Keyserling, Eduard von","Lauinger, Horst",,,"Illies, Florian",Anthologie; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783940210845; 3940210846,Leben in Kurzgeschichten,,Kaufering,Verlag des Biographiezentrums,2018,147,"Wolf, Helga",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783752829242; 3752829249,Lebensfaden,1. Auflage,Norderstedt,Books on Demand,2018,136,,,,"Waldseelen Seherin, Waldseelen",,Lyrik,ger,
9783746743417; 3746743419,Lebensgeschichten,2. Auflage,Berlin,epubli,2018,60,,,,"Lorenz-Ridderbecks, Angela",,Romanhafte Biographien,ger,
9783746743462; 374674346X,Lebensgeschichten,3. Auflage,Berlin,epubli,2018,60,,,,"Lorenz-Ridderbecks, Angela",,Romanhafte Biographien,ger,
9783947618279; 3947618271,Lebenslauf des heiligen Wonnebald Pück,"Der Text des Neusatzes folgt der Ausgabe »Erzählungen, Band 1«, erschienen 1922 im Haessel Verlag Leipzig; mit Ergänzungen",Grafrath,"Boer, K",2018,240,"Huch, Ricarda",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783752891874; 3752891874,Lebkuchengasse,1. Auflage,Norderstedt,Books on Demand,2018,196,,,,"Gundel, Matthias",,Lyrik,ger,
9783942764117; 3942764113,Letzte Erzählungen,,Fürstenfeldbruck,"Fritzikatz Productions, Verlag Buch & Design",2018,407,"Hoffmann, E. T. A.",,,,"Hosemann, Theodor",Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783944360560; 3944360567,Lücken-Geschichten in Reimen,2. Auflage,Karlsruhe,SingLiesel GmbH,2018,109,"Mallek, Natali",,,,,Anthologie; Lyrik,ger,
9783961033591; 3961033595,Lyrik am Effner,,Remscheid,Rediroma Verlag,2018,52,,"Spiegelhauer, Tom",,,,Anthologie; Lyrik,ger,
9783752815641; 3752815647,Mädchen am Käsestand,1. Auflage,Norderstedt,Books on Demand,2018,84,,,,"Held, Reiner",,Lyrik,ger,
9783954629961; 3954629968,Märchenstrasse 4 wohnt Familie Wir,1. Auflage,Halle (Saale),Mitteldeutscher Verlag,2018,63,"Färber, Detlef",,,,"Leibe, Thomas",Anthologie; Lyrik,ger,
9783746778457; 374677845X,maritime gelbe Reihe bei Jürgen Ruszkowski/Seefahrerportraits und Erlebnisberichte von See - Anthologie,1. Auflage,Berlin,epubli,2018,380,"Ruszkowski, Jürgen","Ruszkowski, Jürgen",,,,Romanhafte Biographien,ger,
9783990391310,Mauerlängs durch die Nacht,1. Auflage,Innsbruck,Limbus Verlag,2018,93,"Bissig, Florian",,,,,Anthologie; Lyrik,ger,
9783740751135; 3740751134,Mein Traum frei zu sein,1. Auflage,Norderstedt,TWENTYSIX,2018,632,,,,"Stollin, Juergen",,Romanhafte Biographien,ger,
9783746776538; 3746776538,Meine Kurz-Autobiographie,2. Auflage,Berlin,epubli,2018,56,,,,"Möbius, Nelly",,Romanhafte Biographien,ger,
9783900044596; 3900044597,Meine Mama ist in einem Lager,1. Auflage,Wien,POSS Verlag,2018,130,"Urban, Leopold",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783886613915; 3886613917,Minenfeld,1. Auflage,Frankfurt am Main,Verlag der Autoren,2018,109,"Arias, Lola",,,,,Theaterstück; Dramatik,ger,
9783746771090; 3746771099,Miss.Artepon,2. Auflage,Berlin,epubli,2018,36,,,,"Gant, John",,"Lyrik, Dramatik",ger,
9783748185093; 374818509X,Moritz,1. Auflage,Norderstedt,Books on Demand,2018,224,,,,"Hess, Udo",,Romanhafte Biographien,ger,
9783955877385; 3955877388,Mystisches Niederbayern,1. Auflage,Regenstauf,SüdOst Verlag,2018,139,"Kiesl, Gabriele",,,,"Cizek, Michael",Bildband; Anthologie; Spannung,ger,
9783746751801; 3746751802,Oliver,1. Auflage,Berlin,epubli,2018,180,,,,"Brünjes, Hermann",,Romanhafte Biographien,ger,
9783944643878; 3944643879,Poesiefeldambulanz,,Buxtehude,Verlag Rote Zahlen,2018,86,"Griebe, Hans-Joachim; Borowski, Uwe; Burma, Imke; Dillenberger, Kai; Domas, Michael; Endres-Häusler, Ingeborg; Friedrich, Jörg; Graf, Magda; Grotewohlt, Barbara; Grüneberger, Ralph; Hahn, Felicitas; Hartman, Mone; Krause, David; Lalee, Fara; Marqua, Jürgen; Meissner-Spannaus, Christoph; Menrath, Rolf; Pirrot, Maria; Schmid, Roman; Schröck, Petra; Servene, Klaus; Wilkens, Simon; Zander, Stefan","Griebe, Hans-Joachim",,,,Anthologie; Lyrik,ger,
9783752806342; 3752806346,Rainer Maria Rilkes Prosa,1. Auflage,Berlin,Orlando Syrg,2018,351,"Rilke, Rainer Maria","Sommermeyer, Joerg",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783746783079; 3746783070,Rauenthaler Geschichte(n)/ Nicolaus Gompe von Rauenthal Reformator in Südnassau,1. Auflage,Berlin,epubli,2018,92,"Geißler, Hermann Otto",,,,,Romanhafte Biographien,ger,
9783423146258; 3423146257,Sämtliche Erzählungen,,München,dtv Verlagsgesellschaft,2018,1648,"Stifter, Adalbert","Matz, Wolfgang",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783748184201; 3748184204,Sanft und anders,1. Auflage,Norderstedt,Books on Demand,2018,52,,,,"van Marviok, Margarete",,Lyrik,ger,
9783458177760; 3458177760,Sankt Nikolaus in Not und andere Erzählungen,Erste Auflage,Berlin,Insel Verlag,2018,62,"Timmermans, Felix",,"Valeton, Anna",,"Timmermans, Felix",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783730606650,Schachnovelle und andere Erzählungen,Sonderausgabe,Köln,Anaconda,2018,413,"Zweig, Stefan",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783961113996; 3961113998,Schläft ein Lied in allen Dingen,,Bückeburg,ContraPunkt,2018,52,"Goethe, Johann Wolfgang von; Rilke, Rainer Maria; Fontane, Theodor; Ringelnatz, Joachim; Morgenstern, Christian","Suchland, Frank",,,,Anthologie; Lyrik,ger,
9783961454174; 3961454175,Sei still und sitz gerade!,1. Auflage,Leipzig,Engelsdorfer Verlag,2018,228,,"Hildebrand, Erny",,,,Anthologie; Romanhafte Biographien,ger,
9783744885928; 3744885925,"""Short Stories To Go""",1. Auflage,Norderstedt,Books on Demand,2018,304,,,,"Rösner-Langener, Anne",,Lyrik,ger,
9783960145165; 3960145160,Sonntags gingen wir spazieren,1. Auflage,Borsdorf,edition winterwork,2018,166,"Nell, Elisabeth",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783935526340,"""Spekelöres""",,Krefeld,Stefan Kronsbein,2018,205,"Schäfer, Jupp",,,,,Anthologie; Lyrik,ger,
9789549643886,Stefan Zweig,,Sofija,Izdatelstvo Vesi,2018,151,"Zweig, Stefan",,,,"Jordanov, Galin",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger; bul,
9783752877205; 3752877200,Stilles Erzählen,1. Auflage,Norderstedt,Books on Demand,2018,136,,,,"Poganiuch-Flören, Elisabeth; Sill, Bernhard",,Lyrik,ger,
9783938776476; 3938776471,Streiflichter,,München,Stiftung Lyrik Kabinett,2018,217,,,"Schiff, Julia",,"Kalász, Orsolya; Hudy, Árpád; Jancsó, Daniella",Anthologie; Lyrik,ger; hun,
9783748166184; 3748166184,TIERISCH MENSCHLICHES,2. Auflage,Norderstedt,Books on Demand,2018,172,,,,"Boensch, Peter",,Lyrik,ger,
9783752877755; 3752877758,Tierisches und mehr,3. Auflage,Norderstedt,Books on Demand,2018,144,,,,"Abt, Elke",,Lyrik,ger,
9783746996998; 3746996996,Trauer Sehnsucht Liebe,1. Auflage,Hamburg,tredition,2018,60,,,,"ENGEL, NINO",,Lyrik,ger,
9783746996981; 3746996988,Trauer Sehnsucht Liebe,1. Auflage,Hamburg,tredition,2018,60,,,,"ENGEL, NINO",,Lyrik,ger,
9783746707709; 3746707706,... und es war doch nicht alles schlecht ... Geschichten aus dem Leben der DDR,1. Auflage,Berlin,epubli,2018,44,,,,"Quasdorf, Helga",,Romanhafte Biographien,ger,
9783745097238; 3745097238,Unter dem Himmel,1. Auflage,Berlin,epubli,2018,228,,,,"Diringer, Lilith",,"Lyrik, Dramatik",ger,
9783746792187; 3746792185,Veilchen-Anthologie/Veilchen-Anthologie Band 1,1. Auflage,Berlin,epubli,2018,112,"Herrmann, Andrea",,,,,"Lyrik, Dramatik",ger,
9783552058743; 3552058745,Vergessene Träume,1. Auflage,Wien,Paul Zsolnay Verlag,2018,591,"Zweig, Stefan","Erdem, Elisabeth; Renoldner, Klemens",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783957202437; 3957202434,Verrückte große Welt,Erste Auflage,Chemnitz,net-Verlag,2018,136,"Goerke, Heike; Daxer, Matthias; Koin, Vera C.; Bruskolini, Oliver; Müller, Dörte; Aeberhard, Christian; Bannister, Saskia; Barth, Juliane; Berger, Regina; Bogner-Raab, Stefanie; Brunke, Henning; Buggenhagen, Ramona Ina; Dr. Künzler-Behncke, Rosemarie; Filbeck, Patrick; Glatz, Helmut; Grom, Nicole; Hablitzel, Nicole; Häcker, Bruna; Heßler, Christina; Hügel, Xenia; Schmidt, Rosemai M.; Kretschmann, Karsten; van den Boom, Eusebius; Laß, Michael; Menne, Larissa; Merten, Barbara; Merz, Ernst; Messerschmidt, Annette; Miller, Oliver; Müller, Dörte; Pfeiffer, Angie; Pompowski, Anja; Radkiewicz, Marie; Rapp, Sandra; Röck, Johanna; Rödig, Wolfgang; Glanz, Andreas; Sandner, Carolin; Schmidt, Ulrike; Schulz, Miria; Schulzke-Riha, Susanne; Weinsanto, Susanne; May, Melissa; Wright, Karen",,,,"Aeberhard, Nicole; Buggenhagen, Ramona Ina; Daxer, Matthias; Grafenstein, Charlotte; Häcker, Bruna; Hablitzel, Nicole; Müller, Dörte; Paradis, Susanne; Rucks, Ference; Schneider, Jenny; Stezura, Tatjana",Anthologie; Lyrik,ger,
9783746797670; 3746797675,Von Bremerhaven bis Kiel,1. Auflage,Berlin,epubli,2018,384,,,,"Reich, Wolfgang Max",,Romanhafte Biographien,ger,
9783746756127; 374675612X,"Von Träumen, Prinzen und weißen Pferden",3. Auflage,Berlin,epubli,2018,224,,,,"de Bricassardt, Jennifer",,Romanhafte Biographien,ger,
9783746756110; 3746756111,"Von Träumen, Prinzen und weißen Pferden",3. Auflage,Berlin,epubli,2018,222,,,,"de Bricassardt, Jennifer",,Romanhafte Biographien,ger,
9783746756141; 3746756146,"Von Träumen, Prinzen und weißen Pferden",4. Auflage,Berlin,epubli,2018,224,,,,"de Bricassardt, Jennifer",,Romanhafte Biographien,ger,
9783746711041; 3746711045,Vonn Grunne uff,6. Auflage,Berlin,epubli,2018,112,,,,"Hutschenreuther, Gisela",,"Lyrik, Dramatik",ger,
9783744885522; 3744885526,Weil Du es wert bist,1. Auflage,Norderstedt,Books on Demand,2018,92,,,,"Bruns, Oliver; Wanschura, Sylke",,Lyrik,ger,
9783948413088; 3948413088,"Wer denn, wenn nicht wir beide",2. Auflage,Berlin,Berliner Kreis,2018,108,"Löffler, Anneliese","Tolzien, Eike-Jürgen; Löffler, Anneliese",,,"Tolzien, Eike-Jürgen",Romanhafte Biographien,ger,
9783752887860; 3752887869,Worte wie Bilder - Worte zum Leben,1. Auflage,Norderstedt,Books on Demand,2018,164,,,,"Grünig, Simone",,Lyrik,ger,
9783740749385; 3740749385,Yuan Phai Khlong Dan,1. Auflage,Norderstedt,TWENTYSIX,2018,196,,,,"Hirsekorn, Peter M.; Phaetjanla-Hirsekorn, Thewee",,Lyrik,ger,
9783746729879; 3746729874,Zwillingsopfer,11. Auflage,Berlin,epubli,2018,552,,,,"Dee, Ana",,"Lyrik, Dramatik",ger,
9783741898655; 3741898651,1/2 und vielleicht 3 aber man munkelt noch/Nicht verrotbare Einfälle 1,1. Auflage,Berlin,epubli,2017,48,,,,"Degner, Carsten",,"Lyrik, Dramatik",ger,
9783835331280; 3835331280; 9791027801282,Achterbahn,,Göttingen,Wallstein Verlag,2017,151,,"Hohmann, Michael; Lance, Alain",,,,Anthologie; Lyrik,fre; ger,
9783959662673; 395966267X,Aus der Fülle der Gedanken,1. Auflage,Bad Langensalza,Verlag Rockstuhl,2017,197,"Wagner, Manfred",,,,,Anthologie; Lyrik,ger,
9783730604724; 3730604724,Bahnwärter Thiel und andere frühe Erzählungen,,Köln,Anaconda Verlag,2017,96,"Hauptmann, Gerhart",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783944953533; 3944953533,Bis zum absoluten Nullpunkt des Seins,1. Auflage,Berlin,ebooknews press Verlag Dr. Ansgar Warner,2017,153,"Laßwitz, Kurd","Warner, Ansgar",,,,Fiktionale Darstellung; Science Fiction; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783945441343; 394544134X,Blumen des Unerwarteten,,Ganderkesee,EPLA-Verlag,2017,212,"Böhning, Gabriele",,,,,"Anthologie; Lyrik, Dramatik",ger,
9783037841389; 3037841389,Boulevard Basel,1. Auflage,Basel,Verlag Johannes Petri,2017,167,"Schweizer, Thomas",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783937507804; 3937507809,Da war mehr als bitter Feld,,Grevenbroich,Heiner Labonde Verlag,2017,271,"Scharfenorth, Ulrich",,,,,Fiktionale Darstellung; Romanhafte Biographien; Erzählende Literatur,ger,
9783423145879; 3423145870,Das Dschungelbuch,Neuübersetzung,München,dtv,2017,285,"Kipling, Rudyard",,"Nohl, Andreas",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur; Kinderbücher bis 11 Jahre,ger,
9783200048911,Der kornblumenblaue Königspudel,,Rohrbach-Berg,Silvia Rohm,2017,244,"Rhom, Silvia",,,,,Anthologie; Lyrik,ger,
9783850287869; 3850287866,"Des einen Lust, des andern Frust",1. Auflage,Horn,Verlag Berger,2017,150,"Schröckenfuchs, Norbert Christoph",,,,,Fiktionale Darstellung; Lyrik,ger,
9783945465394; 3945465397,Dichter am Abgrund,Neuausgabe,Hamburg,KJM Buchverlag,2017,96,"Greve, Andreas",,,,,Anthologie; Lyrik,ger,
9783947503124,Die 60 unerhörtesten Geschichten heiliger Jungfrauen,,Neckargerach,Lauerskreuzer Sommertage,2017,76,"Lauerskreuz, Urban von",,,,"Lauerskreuz, Urban von",Bildband; Anthologie; Gemischte Anthologien,ger,
9783863371159; 3863371151,Die Dame mit den Bernsteinaugen und andere Erzählungen,Erste Auflage,Frankfurt am Main,weissbooks.w,2017,228,"Bauer, Dieter",,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945; Romanhafte Biographien,ger,
9783150111062; 3150111064,Erzählungen,Jubiläumsausgabe,Stuttgart,Reclam,2017,367,"Kafka, Franz","Müller, Michael",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783150094266,Erzählungen,Veränderte Ausgabe,Ditzingen,Reclam,2017,367,"Kafka, Franz","Müller, Michael",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9781548048020,Eusebius' Gedichtekiste,,Duisburg,Uwe Kurz,2017,179,"Boom, Eusebius van den",,,,,Anthologie; Lyrik,ger,
9783937211718; 3937211713,Fenitschka,Ungekürzte Ausgabe nach der Erstpublikation als Erzählband 1898,Taching am See,MedienEdition Welsch,2017,200,"Andreas-Salomé, Lou","Schäfer, Iris",,"Andreas-Salomé, Lou; Andreas-Salomé, Lou",,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783745065442; 3745065441,Flaschenpost aus vergangenen Tagen,1. Auflage,Berlin,epubli,2017,26,,,,"Celik, Andrea",,Romanhafte Biographien,ger,
9783743927384; 3743927381,Frei zu lieben,1. Auflage,Hamburg,tredition,2017,108,,,,"Hülkenberg, Josef",,Lyrik,ger,
9783741898297; 3741898295,Frieda die große Vertreibung/Mein Vater war ein Kavallerist,1. Auflage,Berlin,epubli,2017,36,"Eisel, Sabine",,,,,"Lyrik, Dramatik",ger,
9783942106542; 394210654X,Gedankenstücke,"2., erweiterte Auflage",Berlin,xenomoi,2017,221,"Sohst, Wolfgang",,,,,Anthologie; Lyrik,ger,
9783745049534; 3745049535,Geschichten aus der Schulsteinzeit,1. Auflage,Berlin,epubli,2017,180,"Riegler, Thomas",,,,,Romanhafte Biographien,ger,
9783745049718; 3745049713,Geschichten aus der Schulsteinzeit,2. Auflage,Berlin,epubli,2017,180,"Riegler, Thomas",,,,,Romanhafte Biographien,ger,
9783745049527; 3745049527,Geschichten aus der Schulsteinzeit,1. Auflage,Berlin,epubli,2017,180,"Riegler, Thomas",,,,,Romanhafte Biographien,ger,
9783961032044; 3961032041,"Geschichten, die sich dichten",,Remscheid,Rediroma-Verlag,2017,128,"Neumeister, Alois",,,,,"Fiktionale Darstellung; Lyrik, Dramatik",ger,
9783746083629; 3746083621,Handverlesene Kurz-Geschichten und Liedertexte aus fünf Jahrzehnten,1. Auflage,Norderstedt,BoD - Books on Demand,2017,696,"Schönberger, Gerhard",,,,,Fiktionale Darstellung; Lyrik,ger,
9783746250588; 3746250587,Hier stehe ich in Luther-Socken,,Leipzig,Benno,2017,125,"Piechota, Ulrike",,,,,Anthologie; Romanhafte Biographien,ger,
9783743908130; 3743908131,"Hilfe, et Weihnachtet!",1. Auflage,Hamburg,tredition,2017,164,,,,"Kersken, Steffen",,Lyrik,ger,
9783981665192; 3981665198,Hubertus lacht ... nicht immer!,1. Auflage,Hamm,Neue Buchschmiede,2017,104,"Funke, Karl-Heinz",,,,,Anthologie; Lyrik,ger,
9783943275278; 3943275272,In Eis und Schnee,1. Auflage,Berlin,Edition Dornbrunnen,2017,237,"Gerstäcker, Friedrich; Howard, Robert Ervin; Kraft, Robert; London, Jack; May, Karl; Pajeken, Friedrich J.; Sachse, Otto Max; Salgari, Emilio; Treller, Franz; Verne, Jules",,,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9789874536365,La flora de los escombros,"Edición bilingüe, 1a edición",Buenos Aires,El jardín de las delicias,2017,131,"Braun, Volker",,"Franzetti, Silvana",,,Anthologie; Lyrik,spa; ger,ger
9783869370798,Lebensimpressionen und Träume,3. Auflage,Friedberg,Verlagshaus Schlosser,2017,120,"Loewel, Regina",,,,,Anthologie; Lyrik,ger,
