ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783852982007,Im Westen nichts Neues?,1. Aufl.,Hard,Hecht-Verl.,2014,219,,,,,,Anthologie; Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783981688702,Irgendwo ist immer Sommer,,München,Pegasus-Verein für Kreatives Schreiben,2014,150,,,,,,Gemischte Anthologien,ger,
9783934145931,Jeds Jahr widder,,Treuchtlingen,wek-Verl.,2014,249,,,,,,Erzählende Literatur: Anthologien,ger,
9783954930548,Kinder schreiben Geschichten,"Orig.-Ausg., 1. Aufl.",Oberhausen/Obb.,Noel-Verl.,2014,129,,,,,,Erzählende Literatur: Anthologien,ger,
9783790004793,Krimi-Anthologie,,Fulda,Parzeller,2014,136,,,,,,,ger,
9783746241159,Laudatio Organi,neue Ausg.,Leipzig,St. Benno,2014,32,,,,,,Geschenkbücher,ger,
9783939771395,Nicht nur Konfekt und Rosenstrauss,,Hamburg,Elbaol-Verl.,2014,107,,,,,,Gemischte Anthologien,ger,
9783000464560,Noch en Dutt voll Micke,,Martinsthal,Rheingauer Mundartverein e. V.,2014,94,,,,,,Anthologie; Gemischte Anthologien,ger,
9783799504447; 3799504443,Nur auf die Tulpen soll es regnen,Neue Ausg.,Ostfildern,Thorbecke,2014,167,,,,,,Anthologie; Anthologie; Gemischte Anthologien,ger,
9783940554932,passiert - inspiriert - notiert,,Ganderkesee,EPLA-Verl.,2014,106,,,,,,Erzählende Literatur: Anthologien,ger,
9783981650709,Prisma,1. Auflage,Kierspe,Autorenkreis Ruhr-Mark,2014,280,,,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783798606173; 379860617X,Sodom City,1. Aufl.,Flensburg,Stephenson,2014,311,,,,,,Erzählende Literatur: Anthologien,ger,
9783954070503,Sonderpunkte ...,,Münster,Sonderpunkt-Verl.,2014,115,,,,,,,ger,
9783746240961; 9783746240978,Sonnenstrahlen zur Genesung,,Leipzig,Benno,2014,15,,,,,,Geschenkbücher,ger,
9783854494263,"Volume 1, 10 Jahre Plattform",,Wien,Sonderzahl,2014,158,,,,,,Erzählende Literatur: Anthologien,ger,
9783746241371,Vom Himmel hoch,,Leipzig,Benno,2014,119,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783957443823,Von Kräutertee bis Fleischeslust,,Leipzig,Engelsdorfer Verl.,2014,132,,,,,,Gemischte Anthologien,ger,
9783945065013,Weinheimer Geschichten,"1., Erste Auflage, neue Ausg.","Weinheim, Bergstr",R. Aschemeier Verlag,2014,200,,,,,,Erzählende Literatur,ger,
9783944737737,Yep - warum nicht anders?,1. Aufl.,Mettingen,Dead Soft,2014,292,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien; Gemischte Anthologien,ger,
9783200038592,Zeitreise,,Klagenfurt,scribaria,2014,186,,,,,,Anthologie; Gemischte Anthologien,ger,
9783942073271,Zwischen zwei Welten,,Hamburg,Goethe-Schule Harburg,2014,189,,,,,,Gemischte Anthologien; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783952393192,8 spannende Kurzgeschichten,1. Aufl.,Bäch SZ,Ed. Lagarto,2013,153,,,,,,Erzählende Literatur: Anthologien,ger,
9783868705348,Aufgeräumt,,Remscheid,Re-Di-Roma-Verl.,2013,205,,,,,,Gemischte Anthologien,ger,
9783000432682,Bei Hörgeschütz: ruhig Blutdruck!,,Siegen-Wittgenstein/Olpe,"AWO, Ambulant Betreutes Wohnen",2013,104,,,,,,Lyrik,ger,
9783864730689,Dark crime,,Kerpen-Türnich,Romantruhe,2013,236,,,,,,,ger,
9783880690332,Das goldene Kästchen,5. Aufl.,Stuttgart,Mellinger,2013,160,,,,,,Fantastische Literatur,ger,
9783863381141,Die goldene Schatzkiste,,Wesel,Kawohl,2013,123,,,,,,Geschenkbücher,ger,
9783943377224,Die ... große Anthologie unseres Verlages,,Dresden,Edition Freiberg,2013,405,,,,,,,ger,
9783854384557; 3854384556,Die Meistergeschichten der 5A,,Neckenmarkt,United P.C.,2013,98,,,,,,Erzählende Literatur,ger,
9783359026235; 3359026233,Die Perle,1. Aufl. dieser Ausg.,Berlin,Olympia Press,2013,206,,,,,,,ger,
9781291385892,Eine Sammlung sinnreicher okkulter Geschichten,,"Raleigh, NC",Lulu,2013,333,,,,,,,ger,
9781291397215,Eine Sammlung sinnreicher okkulter Geschichten,,"Raleigh, NC",Lulu,2013,309,,,,,,,ger,
9781291442052,Eine Sammlung sinnreicher okkulter Geschichten,,"Raleigh, NC",Lulu,2013,323,,,,,,,ger,
9783943948028,Geheimnisvolle Geschichten,1. Aufl.,Erlangen,Wunderwaldverlag,2013,316,,,,,,,ger,
9783943948127,Geheimnisvolle Geschichten,1. Aufl.,Erlangen,Wunderwaldverlag,2013,384,,,,,,,ger,
9783944876719,Geschenkbox mit Buch: A TAVOLA – DIE BELLA ITALIA-BOX,"2., Geschenkbox mit Buch: A TAVOLA – DIE BELLA ITALIA-BOX",Ingelheim am Rhein,Wolf Präsente,2013,126,,,,,,Geschenkbücher,ger,
9783955741471,Geschichten und Bilder vom Kamp,,Saarbrücken,Oliver Elm Marketing GmbH,2013,166,,,,,,,ger,
9783902828897,Gute-Nacht-Geschichten für kleine Bettnässer,1. Aufl.,Graz,Dan,2013,48,,,,,,,ger,
9783864686214; 3864686210,Hinter tausend Gesichtern,1. Aufl.,Borsdorf,Ed. Winterwork,2013,155,,,,,,Erzählende Literatur: Anthologien,ger,
9783842512665,Jugend auf dem Land,1. Aufl.,Tübingen,Silberburg-Verl.,2013,135,,,,,,Gemischte Anthologien,ger,
9783933193728,Jugend schreibt für Jugend,"Orig.-Ausg., 1. Aufl.",Straßberg,FLVG,2013,90,,,,,,Erzählende Literatur,ger,
9783000443893,Kunterbunte Mußestunde,1. Aufl.,"Marsberg, Sauerland",Franz Bosák,2013,98,,,,,,,ger,
9783937416243,Kurzgeschichten und Essais,"1. Aufl., neue Ausg.",Berlin,consassis.de,2013,1440,,,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783862797837,Legenden und Geschichten der MacKensey Rafaela,1. Aufl.,Gelnhausen,Wagner,2013,591,,,,,,,ger,
9783831616695; 3831616698,Liebe,,München,Literareon,2013,69,,,,,,Erzählende Literatur: Anthologien,ger,
9783798604902; 3798604908,Lust extrem,1. Aufl.,Flensburg,Stephenson,2013,383,,,,,,,ger,
9783867897037; 3867897034,Pfirsichduft,Nachdr. der Ausg. 1928,Berlin,Cupitora,2013,127,,,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783831617210,Schicksal,,München,Literareon,2013,41,,,,,,Erzählende Literatur: Anthologien,ger,
9783864684906,"Tage, Jahre, ein Leben",,Borsdorf,Ed. Winterwork,2013,216,,,,,,Erzählende Literatur: Anthologien,ger,
9783954411399,Tatort Eifel,Orig.-Ausg.,Hillesheim,KBV,2013,259,,,,,,,ger,
9783000436093,Traum und Wirklichkeit,Jub.-Ausg.,München,Pegasus-Verein für Kreatives Schreiben,2013,167,,,,,,Erzählende Literatur: Anthologien,ger,
9783746236148,"Wer lacht, wird selig 2014",neue Ausg.,Leipzig,St. Benno,2013,380,,,,,,Erzählende Literatur: Anthologien,ger,
9781492315476,Winterliche Geschichten,1. Aufl.,Hildesheim,Hildesheimliche Autoren,2013,187,,,,,,Erzählende Literatur: Anthologien,ger,
9783981610604,www.kurze-geschichten.de,neue Ausg.,Kemnath,J.M. Weyh Druckerei,2013,146,,,,,,Erzählende Literatur,ger,
9783894254155; 3894254157,Zügig ins Jenseits,,Dortmund,Grafit,2013,205,,,,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,
9783938114957,Zwischenwelten - zwischen den Welten,1. Aufl.,Bonn,Free-Pen-Verl.,2013,49,,,,,,,ger,
9783784352015,"2084 - schönes, neues Landleben",,Münster-Hiltrup,LV-Buch,2012,149,,,,,,Fantasy,ger,
9783942212663,"3te Staffel, fünf Minibücher, Booklits, Literatur Quickie, Geschichten to go!","1., neue Ausg.",Hamburg,Literatur Quickie,2012,124,,,,,,,ger,
9783942212649,"6te Staffel, fünf Minibücher, Booklits, Literatur Quickie, Geschichten to go!","1., neue Ausg.",Hamburg,Literatur Quickie,2012,124,,,,,,,ger,
9783942212601,"7te Staffel, fünf Minibücher, Booklits, Literatur Quickie, Geschichten to go!","1., neue Ausg.",Hamburg,Literatur Quickie,2012,124,,,,,,,ger,
9783942212618,"8te Staffel, fünf Minibücher, Booklits, Literatur Quickie, Geschichten to go!","1., neue Ausg.",Hamburg,Literatur Quickie,2012,124,,,,,,,ger,
9783942212670,"9te Staffel, fünf Minibücher, Booklits, Literatur Quickie, Geschichten to go","1., neue Ausg.",Hamburg,Literatur Quickie,2012,124,,,,,,,ger,
9783898129671,Alles bleibt nur kurze Zeit,,Halle (Saale),Mitteldt. Verl.,2012,192,,,,,,Erzählende Literatur: Anthologien,ger,
9783943220025,Aufgeblüht,1. Aufl.,Haßloch,Freunscht-Media-Verl.,2012,185,,,,,,Anthologie; Anthologie; Gemischte Anthologien,ger,
9783902757678,Blüten im Garten der Worte,,Glödnitz,Memoiren-Verl.,2012,164,,,,,,Erzählende Literatur: Anthologien,ger,
9783938114711,Das Tannenbuch,,Bonn,Free-Pen-Verl.,2012,118,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783867664158,Der Mond,,Renningen,Garant,2012,175,,,,,,Anthologie; Anthologie,ger,
9783866751637,Der Ton macht die Musik,1. Aufl.,Goldebek,Mohland,2012,139,,,,,,Erzählende Literatur: Anthologien,ger,
9783940812995,Die ... Geisterspiegel.de Anthologie,,Kerpen-Türnich,Romantruhe,2012,216,,,,,,,ger,
9783981437225,Die Geschichten von Slopinsky,1. Aufl.,Berlin,Formatgeber-Verl.,2012,141,,,,,,,ger,
9783941118829,Erzähl mal! - Erinnerungsalbum,,Köln,Lingen Verlag,2012,96,,,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9788490158227; 8490158223,Erzählungen,,Neckenmarkt,United P.C.,2012,296,,,,,,,ger,
9783864684012,Freundschaft - Liebe - Wahrheit,,Borsdorf,Ed. Winterwork,2012,210,,,,,,Erzählende Literatur: Anthologien,ger,
9783950300253,"Funken, Flammen, Feuerzungen",1. Aufl.,Wien,Verlag Mondwolf,2012,300,,,,,,Erzählende Literatur: Anthologien,ger,
9783869915197; 3869915196,Geschichten aus Tausendundeiner Nacht in Reimen,,Münster,Verl.-Haus Monsenstein und Vannerdat,2012,698,,,,,,Lyrik,ger,
9783980810753; 3980810755,Hearing Stories,1. Auflage,Hamburg,Innocentia Verlag,2012,390,,,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783033034075,Hoka.tuka.land,,Altstätten,Diogenes-Theater,2012,142,,,,,,Erzählende Literatur: Anthologien,ger,
9783939416685,Iranische Erzählungen der großen Meister,,Bremen,M-haditec,2012,158,,,,,,,ger,
9783000394966,Klappstuhlgang durch Rodenbach,,Rodenbach,Wortspieler aus der Gemeindebücherei,2012,124,,,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783954880744,Meine Ländereien,,Leipzig,Engelsdorfer Verl.,2012,93,,,,,,Erzählende Literatur: Anthologien,ger,
9783864430909,Mords Römer,,Ober-Ramstadt,Sieben-Verl.,2012,175,,,,,,"Krimis, Thriller, Spionage",ger,
9783942786157,Muttertag 2012,1. Aufl.,Rosenberg,Piepmatz-Verl.,2012,111,,,,,,Erzählende Literatur: Anthologien,ger,
9783000371523,Narratale Erzählungen,,Naila,V. Guardian,2012,96,,,,,,,ger,
9783905708929,neben einander zusammen leben,,Zürich,Editions à la carte Zürich,2012,,,,,,,Erzählende Literatur,ger,
9783359023425; 3359023420,Nehmt ihr am Wochenende die Kinder?,,Berlin,Eulenspiegel-Verl.,2012,191,,,,,,Anthologie; Anthologie,ger,
9783939771302,Nicht nur Schnee und Lichterglanz,,Hamburg,Elbaol-Verl.,2012,104,,,,,,Erzählende Literatur: Anthologien,ger,
9783942786140,Ruf der Freiheit 2012,1. Aufl.,Rosenberg,Piepmatz-Verl.,2012,224,,,,,,Erzählende Literatur: Anthologien,ger,
9783942786171,Schaurige Geschichten 2012,1. Aufl.,Rosenberg,Piepmatz-Verl.,2012,255,,,,,,Erzählende Literatur: Anthologien,ger,
9783952373422,Sepia,1. Aufl.,Winterthur,Vidal,2012,285,,,,,,Erzählende Literatur: Anthologien,ger,
9783920564562,Shakespeares Dramen als Geschichten mit Bildern,,Berlin,v. Kloeden,2012,182,,,,,,,ger,
9783942744102,Spuren,,München,Georg-von-Toyberg-Verl.,2012,138,,,,,,Gemischte Anthologien,ger,
9783902814852,Susi Wallner - Erzählungen,,Wilhering,BayerVerl.,2012,37,,,,,,Historische Romane und Erzählungen,ger,
9783942802901,Tiere - ... unsere besten Freunde,"Orig.-Ausg., 1. Aufl.",Oberhausen/Obb.,Noel-Verl.,2012,115,,,,,,Erzählende Literatur: Anthologien,ger,
9783852981833,Trau keinem über 30,1. Aufl.,Hard,Hecht-Verl.,2012,223,,,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783942073134,...und plötzlich ist alles anders,,Bad Vilbel,Scoventa,2012,209,,,,,,Erzählende Literatur: Anthologien,ger,
9783798604834; 3798604835,Ungezogene Studentinnen,1. Aufl.,Flensburg,Stephenson,2012,335,,,,,,Erzählende Literatur: Anthologien,ger,
9783000392795,Verschüttete Gefühle,1. Auflage,Berlin,Union Sozialer Einrichtungen gGmbH,2012,339,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783869110547,Weihnachtslieder in Geschichten,,Simmern,Pandion,2012,125,,,,,,,ger,
9783852732022,Wort und Lied aus Baum und Brunnen,,Wien,Ed. Doppelpunkt,2012,182,,,,,,Gemischte Anthologien,ger,
9783869171517; 3869171510,Wundervolle Zeit,,Eschbach/Markgräflerland,Verl. am Eschbach,2012,39,,,,,,Geschenkbücher,ger,
9783942212632,"3te Staffel, fünf Minibücher, Booklits, Geschichten to go!","1., neue Ausg.",Hamburg,Literatur Quickie,2011,124,,,,,,,ger,
9783943220018,Adventsgestöber,1. Aufl.,Haßloch,Freunscht-Media-Verl.,2011,141,,,,,,Anthologie; Anthologie; Gemischte Anthologien,ger,
9783938114667,Angekommen ...?,1. Aufl.,Bonn,Free-Pen-Verl.  ,2011,68,,,,,,,ger,
9783905721928,"Birgit Minichmayr ; Otto Mellies ; Dagmar von Thomas lesen Marie von Ebner-Eschenbach - Erzählungen, Märchen, Parabeln",,Kilchberg,Sinus-Verl.,2011,156,,,,,,,ger,
9783942533058,Dark wor(l)ds,,Murnau am Staffelsee,p.machinery Haitel,2011,196,,,,,,,ger,
9783940660244,Der Schreibwettbewerb der Göttinger Kinder- und Jugendbuchwoche präsentiert: Grauenvolle Seiten,Orig.-Ausg.,Göttingen,Stein-Medien,2011,246,,,,,,,ger,
9783862683291,Die Ernte ist eingefahren,,Leipzig,Engelsdorfer Verl. ,2011,223,,,,,,,ger,
9783943377019,Die ... große Anthologie unseres Verlages,,Dresden,Edition Freiberg,2011,336,,,,,,,ger; eng; rus,
9783942358040,"Ebersberger Kleeblatt, Geschichten","Taschenbuch-Ausg., 1. Aufl.",Glonn,Capscovil-Verl.,2011,259,,,,,,"Science Fiction, Fantasy",ger,
9783940554628,Erinnerungen,,Ganderkesee,EPLA-Verl.,2011,127,,,,,,,ger,
9783854504559,Flaschendrehn.,,Wien,Verlag Der Apfel,2011,,,,,,,,ger,
9783950323719,Florasole Blütengeschichten,1. Aufl.,Neukirchen,Holymood,2011,77,,,,,,,ger,
9783981382334,Geheimnisvolle Geschichten,,Erlangen,Wunderwaldverlag,2011,208,,,,,,,ger,
9783890892733,Geschichten aus dem Reich der Tiere und andere lustige Gedichte,,Bergatreute,Eppe,2011,112,,,,,,,ger,
9783942802123,Geschichten rund um die Liebe,"Orig.-Ausg., 1. Aufl.",Oberhausen/Obb.,Noel-Verl.,2011,187,,,,,,,ger,
9783033029996,Geschichten vom Fahnder,Orig.-Aufl.,S.l. @,Matterhorn-Krimi-Verl.,2011,206,,,,,,,ger,
9783981411027,Glauben will ich,,Tholey,Etaina-Verl.,2011,109,,,,,,,ger; fre,
9783934103269,Göttinger Almanach,,Göttingen,Goettingerverl.,2011,233,,,,,,,ger,
9783442742677,Heiße Geschichten vom Strand,,München,btb Verlag (TB),2011,320,,,,,,,ger,
9783936524345,Im Vertrauen,,Aspach,Aaronis Coll.,2011,166,,,,,,,ger,
9783942635035,Inter mundos,1. Aufl.,Korb,Candela-Verl.,2011,321,,,,,,,ger,
9783981333626,Karlsruher Boulevard,1. Aufl.,Karlsruhe,Röser-Presse,2011,114,,,,,,,ger,
9783942401296,"Klar, der Strand war schön",,Kerspleben,Dorise-Verl.,2011,122,,,,,,Erzählende Literatur: Anthologien,ger,
9783941510029,Kölner Stadtgeschichten,1. Aufl.,Köln,Thuja,2011,127,,,,,,,ger,
9783000340000,Mindbook,1. Aufl.,"Leipzig, Karl-Heine-Str. 20",R. Hartmann,2011,60,,,,,,,ger,
9783941547698,Mords Spur,,Ober-Ramstadt,Sieben-Verl.,2011,171,,,,,,,ger,
9783869914688; 3869914688,Mystery moments,,Münster,Edition Octopus,2011,250,,,,,,,ger,
9783862683611,Phoenixzeit,,Leipzig,Engelsdorfer Verl.,2011,203,,,,,,,ger,
9783880877733,Reich beschenkt,,Wesel,Kawohl,2011,109,,,,,,,ger,
9783942562218,Sauereien und tolldreiste Geschichten der Deutschen,,Wolfenbüttel,Melchior,2011,172,,,,,,,ger,
9783943220032,Schneetreiben,1. Aufl.,Haßloch,Freunscht-Media-Verl.,2011,153,,,,,,Anthologie; Anthologie; Gemischte Anthologien,ger,
9783940830067,Science-Fiction-Stories,,Unterensingen,Sarturia-Verl. Autoren-Service,2011,211,,,,,,,ger,
9783868703368,Shorts,,Remscheid,Re-Di-Roma-Verl.,2011,69,,,,,,,ger,
9783868704761,Shorts,,Remscheid,Re-Di-Roma-Verl.,2011,78,,,,,,,ger,
9783937310138,Stille Nacht,1. Aufl.,Stuttgart,Scribo-Verl.,2011,108,,,,,,,ger,
9783941598140,Sturm im Paradies,,Meerane,Elles,2011,181,,,,,,,ger,
9783942602129,"""Süßer die Glocken ...""","Orig.-Ausg., vollst. Taschenbuchausg., 1. Aufl.",Gelsenkirchen,Elysion,2011,261,,,,,,,ger,
9783844202816,Tanz mit mir,1. Aufl.,Berlin,Epubli,2011,117,,,,,,Anthologie; Anthologie,ger,
9783981408379,Time of crime,1. Aufl.,Altenriet,Schwabbauer,2011,184,,,,,,,ger,
9783936018943,Tsunami,,Frankfurt am Main,Angkor,2011,,,,,,,,ger,
9783869120454,Tür aus den Angeln,,Barleben,Docupoint-Verl.,2011,161,,,,,,,ger,
9783873363809,Ulmer Anthologie 2011 - der Klang der Worte,1. Aufl.,Bad Schussenried,Hess,2011,112,,,,,,,ger,
9783941026247,Un-Patho-logisches,1. Aufl.,Krefeld,"BVK, Buchverl. Krefeld",2011,151,,,,,,,ger,
9783942635059,Venerii,1. Aufl.,Korb,Candela-Verl.,2011,139,,,,,,,ger,
9783200022577,Venskaja Palitra. Wiener Palette,,S.l. @,Literarischer Klub,2011,156,,,,,,,rus; ger,
9783000361586,Waldkircher Weihnachtszeit,1. Auflage,Waldkirch,Stadtarchiv,2011,96,,,,,,Anthologie; Gemischte Anthologien,ger,
9783869110424,Weihnachtslieder in Geschichten,,Simmern,Pandion,2011,124,,,,,,,ger,
9783981411034,Wenn Wörter tanzen,Erstausg.,Tholey,Etaina,2011,151,,,,,,,ger,
9783981408362,Wir sind unter euch,1. Aufl.,Altenriet,Schwabbauer,2011,185,,,,,,,ger,
9783940111722,10-Minuten-Geschichten der Weltliteratur,,"Frankfurt, M.",Ed. Büchergilde,2010,127,,,,,,,ger,
9783940111739,15-Minuten-Geschichten der Weltliteratur,,"Frankfurt, M.",Ed. Büchergilde,2010,128,,,,,,,ger,
9783940111746,20-Minuten-Geschichten der Weltliteratur,,"Frankfurt, M.",Ed. Büchergilde,2010,126,,,,,,,ger,
9783940111715,5-Minuten-Geschichten der Weltliteratur,,"Frankfurt, M.",Ed. Büchergilde,2010,128,,,,,,,ger,
9783869170114,An Dezembertagen,,Eschbach/Markgräflerland,Verl. am Eschbach,2010,39,,,,,,,ger,
9783862150205,Anthologie,,Berlin,Dt. Literaturges.,2010,212,,,,,,,ger,
9783940119407,Art of live,Orig.-Erstausg.,Forchheim,Verl. Art of Arts,2010,296,,,,,,,ger,
9783798603905,Das erste Mal: beobachtet!,1. Aufl.,Flensburg,Stephenson,2010,317,,,,,,,ger,
9783798604292,Das erste Mal: für Geld!,1. Aufl.,Flensburg,Stephenson,2010,318,,,,,,,ger,
9783930932931,Das Giftbuch des Sherlock Holmes,"Orig.-Ausg., 1. Aufl.",Köln,Baskerville Bücher,2010,113,,,,,,,ger,
9783868620030,Das große nostalgische Weihnachtsbuch,,Utting,Nebel-Verl.,2010,128,,,,,,Anthologie; Anthologie,ger,
9783789394157,Das hört man gerne!,,Witten,SCM Coll.,2010,96,,,,,,Anthologie; Anthologie,ger,
9783869017655,Das Leben schreibt die schönsten Geschichten,,Leipzig,Engelsdorfer Verl.,2010,147,,,,,,,ger,
9783939532712; 9783940487810,Das Weihnachts-Set,,Rudersberg,Editionnova,2010,96,,,,,,,ger,
9783935634878,Die Liebe der Zukunft vor 100 Jahren,"2., komplett überarb. und erw. Aufl.",Dortmund,Synergen-Verl.,2010,144,,,,,,,ger,
9783862372430,"Dinge, die des Nachts poltern",1. Aufl.,Halle,Projekte-Verl. Cornelius,2010,232,,,,,,Anthologie; Anthologie,ger,
9783981027952,Dreizehn mal unendlich wichtig egal,1. Aufl.,Kiel,Sommerfeld,2010,89,,,,,,,ger,
9783941340015,Eins,1. Aufl.,Düsseldorf,Tüffers,2010,159,,,,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,
9783942229067,Fantasy-World,1. Aufl.,Hennef,Net-Verl.,2010,264,,,,,,,ger,
9783874079938,Feste feiern auf dem Land,1. Aufl.,Tübingen,Silberburg-Verl.,2010,119,,,,,,,ger,
9783941455214,Frühlingszauber,1. Aufl.,Goldbach,Hierreth,2010,60,,,,,,,ger,
9783890892719,Geschichten aus dem Reich der Tiere und andere lustige Gedichte,,Bergatreute,Eppe,2010,105,,,,,,,ger,
9783890892726,Geschichten aus dem Reich der Tiere und andere lustige Gedichte,,Bergatreute,Eppe,2010,103,,,,,,,ger,
9783942229036,Geschichten zum Bild,1. Aufl.,Tangerhütte,Net-Verlag,2010,145,,,,,,,ger,
9783784350790,"Handy, Heimweh, Heugeruch",1. Aufl.,Münster,LV-Buch,2010,110,,,,,,Anthologie; Anthologie,ger,
9783941689091,Herz der Störche und weitere Krimi-Kurzgeschichten aus Mecklenburg-Vorpommern,,Schwerin,Schelfbuch,2010,205,,,,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,
9783942157087,In Blut geschrieben,1. Aufl.,Wismar,Persimplex-Verl.,2010,435,,,,,,,ger,
9783981321104,"Jung genial, anders normal","Orig.-Ausg., 1. Aufl.",Köln,Wort-und-Mensch-Verl.,2010,152,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783000331305,Junge Autoren der Klassen 4 - 8: Geschichten zum Thema Heimat,,Dresden,Förderverein für das Erich-Kästner-Museum,2010,180,,,,,,,ger,
9783000301902,Karlsruher Lesebuch,1. Aufl.,Karlsruhe,Schimmelzweig-Verl.,2010,184,,,,,,,ger,
9783981027945,Kristalle ungeschliffen,2. Aufl.,"Kiel, Hindenburgufer 83", A. Sommerfeld,2010,121,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783942786003,LeseBlüten,1. Aufl.,Rosenberg,Piepmatz-Verl.,2010,255,,,,,,,ger,
9783938297841,Lust auf Gefühl,,Hamburg,Holzheimer,2010,117,,,,,,,ger,
9783200019973,"Mein Onkel Gustav, der Polizeimünchhausen aus Amerika",,S.l. @,J. Rumpler,2010,182,,,,,,,ger,
9783000321443,Mindbook,1. Aufl.,"Leipzig, Karl-Heine-Str. 20",R. Hartmann,2010,63,,,,,,,ger,
9783000316579,Mit kreativer Feder,,Puchheim,Seniorenschreibtisch der Gemeinde Puchheim,2010,195,,,,,,Anthologie; Anthologie,ger,
9783941547124,Mords Holz,,Ober-Ramstadt,Sieben-Verl.,2010,175,,,,,,,ger,
9783842332171,Nenn mich nicht Oma!,,Norderstedt,Books on Demand GmbH,2010,174,,,,,,Erzählende Literatur: Anthologien,ger,
9783940554413,Poetische Träume,,Ganderkesee,EPLA-Verl.,2010,133,,,,,,,ger,
9783938065716,Rache!,,Nittendorf,Wurdack Verlag,2010,200,,,,,,Anthologie,ger,
9783940554451,Rückblicke,,Ganderkesee,EPLA-Verl.,2010,153,,,,,,,ger,
9783942229111,Schmunzelreime,1. Aufl.,Hennef,Net-Verl.,2010,135,,,,,,,ger,
9783940830043,Science-Fiction-Stories,,Unterensingen,Sarturia-Verl. Autoren-Service,2010,218,,,,,,,ger,
9783939475262,Seitensprünge und Affären,1. Aufl.,Erkrath,Schweitzerhaus-Verl.,2010,496,,,,,,,ger,
9783928974042,Sie sollen nicht vergessen werden,1. Aufl.,Berlin,Lange,2010,92,,,,,,,ger,
