ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Sprachfeuer,Sonderedition anlässlich des Ehrengastauftrittes Indonesiens bei der Frankfurter Buchmesse 2015,Berlin,Regiospectra,2015,342,,"Damshäuser, Berthold","Damshäuser, Berthold",,,Anthologie; Lyrik,ger,ind
,Stern auf vier Pfoten,,Berlin,Mona Silver c/o Papyrus Autoren-Club,2015,44,"Silver, Mona",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Syntagma schreiben Texte 2015,,Frankfurt am Main,Syntagma,2015,135,,,,,,Anthologie; Gemischte Anthologien,ger,
,Tabu-Geschichten,,Küps,Edition Combes im Verlag Frank de la Porte,2015,,,,,,,Erzählende Literatur,ger,
,Tom - himmlische Geschichten,Deutsche Erstausgabe,Sprakensehl,Asaro Verlag,2015,,"Schmidt, Sigrid",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Typisch!,"13., korr. Auflage",Hamburg,Andere Zeiten e.V.,2015,47,,,,,"Jakobs, Günther",Anthologie; Erzählende Literatur: Anthologien,ger,
,"Von Busfahrten, Katakomben und Notaren",1. Auflage,Frauenfeld,Edition Hartmann,2015,162,"Hartmann, Jürg",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Wer oder was ist Nabucco? und andere Kurzgeschichten für schlaflose Nächte,Erste Auflage,Oppenweiler,Renate Wagner,2015,112,"Wagner, Renate",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Werkausgabe,,Frankfurt am Main,Fischer Taschenbuch Verlag,2015,3,"Pasternak, Boris Leonidovič","Fischer, Christine",,,,Anthologie; Gemischte Anthologien,ger,rus
,Wie es damals war,,Potsdam,"Seniorenbeirat der Landeshauptstadt Potsdam, Stadtverwaltung, Fachbereich 3 für Soziales, Jugend, Gesundheit, Ordnung und Umweltschutz",2015,104,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Am Ende der Wels,"2., korrigierte Aufl.",Hannover,Jmb-Verl.,2014,98,"Kühn, Totte",,,,,Erzählende Literatur: Anthologien,ger,
,Auf Erlebtes zurück geschaut,,Potsdam,"Seniorenbeirat in der Landeshauptstadt Potsdam, Stadtverwaltung, Fachbereich 3 für Soziales, Jugend, Gesundheit, Ordnung und Umweltschutz",2014,104,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Australia,Limited Edition,Wien,Society for the Study of the Short Story in English,2014,115,,"Petter, Sylvia",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Bitte weiter lesen!,,Puchheim,Seniorenschreibtisch der Stadt Puchheim,2014,217,,"Lüddecke, Gerhard",,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Chance eins zu hundert,,Korntal-Münchingen,Licht im Osten,2014,19,"Polozov, Vitalij",,"Wiens, Maria","Polozov, Vitalij",,Erzählende Literatur,ger,rus
,Christian Ernst Wunnerlich,1. Auflage,Schlettau,Förderverein Schloss Schlettau e.V.,2014,28,"Gehler, Georg",,,,,Fiktionale Darstellung,ger,
,"Das Mädchen, das Geschichten fängt",Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2014,431,"Schwab, Victoria",,"Walther, Julia","Schwab, Victoria",,Fantasy,ger,eng
,De kranken Höhner,,Horndorf,Irene Sander,2014,136,"Sander, Irene",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Der Baum,,Wien,Saudi-Arabisches Kulturbüro,2014,96,"Nāṣir, ʿAbdallāh Muḥammad an-",,,,,,ger,
,Der dritte Versuch,1. Aufl.,Nienhagen,Ed. Laseneca,2014,99,"Svenson, Sven",,,,,Science Fiction,ger,
,Der herbe Duft der Kamille,,Dresden,Dresdner Seniorenakademie Wissenschaft und Kunst,2014,152,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Der Koffer und einundzwanzig andere Geschichten,,Einsiedeln,Ailenroc,2014,117,Ailenroc,,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,"""... der stinkt durch's ganze Land""",,Markkleeberg,Verein der Freunde und Förderer der Fahrradkirche Zöbigker e.V.,2014,59,"Diestel, Ingrid",,,,"Bückner, Ursula",Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,
,Der Werra-Meißner-Kreis 3.0 (im Jahr 2025),,Eschwege,Verein für Regionalentwicklung Werra-Meißner e.V.,2014,71,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Die Erzählerin,,"Aalen, Württ.",Opferkuch,2014,,"Mangold, Ursel",,,,,Erzählende Literatur: Anthologien; Erzählende Literatur,ger,
,Die Fremden von der Erde,1. Aufl.,Nienhagen,Ed. Laseneca,2014,65,"Svenson, Sven",,,,,Science Fiction,ger,
,Die Gewerkschaft der Gespenster,,Bellheim,Ed. Phantasia,2014,163,,"Körber, Joachim",,,,Fantastische Literatur,ger,
,Die magische Uhr,,Buchholz,meer! Karin Buchholz,2014,17,"Buchholz, Karin",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die Marquise von O...,Sonderausgabe,Frankfurt,DB Fernverkehr AG,2014,87,"Kleist, Heinrich von",,,"Kleist, Heinrich von; Kleist, Heinrich von",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
,Die Schatten-Anthologie,,München,Alice Andres,2014,,,,,,,Fiktionale Darstellung; Fantasy,ger,
,Die unmögliche Leiche,1. Auflage,Frankfurt,Charles Verlag,2014,29,"Müller, Meddi M.",,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,
,Dünnschiss gegen Putin und andere Unannehmlichkeiten im neuen Kalten Krieg,2. Auflage,Marburg,Ralf Schrader,2014,116,"Schrader, Ralf",,,,,Anthologie,ger,
,Ein bunter Strauss kleiner Geschichten,,Wettingen,Anita Volker,2014,72,"Volker, Anita",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Ein Licht in der Dunkelheit,,Bad Mergentheim,G. Rübsaat,2014,346,,"Rübsaat, Gitta",,,,Erzählende Literatur: Anthologien,ger,
,Ein Pförtner im Himmel,1. Auflage,Frankfurt,Charles Verlag,2014,14,"Müller, Meddi M.",,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,
,Einsteins Schaukel,,Bellheim,Ed. Phantasia,2014,187,,"Körber, Joachim",,,,Science Fiction,ger,
,Erschieß den verdammten Hund!,,Bonn,Bundesverb. Junger Autoren und Autorinnen,2014,67,,"Kootz, Anja",,,"Gebhardt, Ralf",,ger,
,Expedition zum Wortpol,,Ratingen,ERA e.V.,2014,129,,,,,,Anthologie; Gemischte Anthologien,ger,
,Fien & Groff,2. Auflage,Wohlerst,Petra Bredehöft,2014,,"Junge, Gerhard",,,,"Junge, Gerhard",Anthologie; Gemischte Anthologien,ger,
,Fleisch,,Wuppertal,Eldur Verlag,2014,,,,,,,Fiktionale Darstellung; Horror,ger,
,Frei Körper Kolumnen ,,Bergen auf Rügen,Art Photo Archiv Klaus Ender,2014,3,"Ender, Klaus",,,,"Ender, Klaus",Anthologie; Bildband; Erzählende Literatur: Anthologien,ger,
,Gedankenflüge,,Merchweiler,Selbstverlag der Schreibwerkstatt in der VHS Merchweiler,2014,359,"Gorny, Lara","Tiefenbrunner, Peter",,,"Dewes, Esther","Anthologie; Unterhaltung, Gemischte Anthologien",ger,
,Gemeinsame Geschichte(n),,Düsseldorf,Migrationsberatung Diakonie Düsseldorf,2014,87,,,,,,,ger,
,Gemeinsame Geschichte(n),,Düsseldorf,Migrationsberatung Diakonie Düsseldorf,2014,4,,"Annoussi, Antonia; Hillmanns, Robert",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Geschichten,,Solothurn,Engeler,2014,2,"Camenisch, Arno",,,,,Erzählende Literatur,ger,
,Geschichten-Erfinder,,Frankfurt am Main,Edition Büchergilde,2014,,,,,,"Brömse, Kathrin",Geschenkbücher,ger,
,Geschichten zur Geschichte oder wie der Zufall so spielt,Unvollendetes Ms.,Bern,Maxime,2014,60,"Winter, Gerhard",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Geschichte(n) über Kalbe (Milde),,Kalbe (Milde),Henning Krüger,2014,60,,,,,"Krüger, Henning",,ger,
,Geschichte(n) über Kalbe (Milde),,Kalbe (Milde),Henning Krüger,2014,,,,,,"Krüger, Henning",Anthologie; Gemischte Anthologien,ger,
,Hall Dich munder!,,Lingenfeld,Edition Palatina,2014,144,"Schneider, Norbert",,,,"Werkhäuser, Helmut",,ger,
,Hallo Saarland - wahre Geschichten von der Saar,,Mandelbachtal,M. Kühr,2014,272,,"Kühr, Michael",,,,Erzählende Literatur: Anthologien,ger,
,Henndorf vazöht,1. Auflage,Henndorf,Tourismusverband Henndorf,2014,120,,,,,,Anthologie; Gemischte Anthologien,ger,
,Himmelslöcher,,Buchholz,meer! Karin Buchholz,2014,11,"Buchholz, Karin",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Hin und weg,,Waldbröl,Pro Futura,2014,119,,"Würth, Petra",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Hoamatvabundn,1. Auflage,Eugendorf,Eigenverlag,2014,71,"Fenninger, Maria-Theresia",,,,,Erzählende Literatur: Anthologien,ger,
,Hobbit-Geschichten,1. Aufl.,Erkrath,Uhrwerk-Verlag,2014,,,,,,,Fantasy,ger,
,"""Hofili kunnt's Liecht""",,Bregenz,Vorarlberg ÖVP,2014,26,,"Fischer, Kurt",,,,Anthologie; Gemischte Anthologien,ger,
,Jak podanie ręki,,Poznań,"Związek Literatów Polskich, Oddział w Poznaniu",2014,,,"Bartosz, Danuta",,,,Anthologie; Lyrik,pol; ger,pol
,Janusz Korczak,,Berlin,Ariella-Verl.,2014,92,,,,,"Härtling, Peter",Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
,Jedes Wort ein Atemzug,,Vienna,Karina-Verlag,2014,,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Josh,,Brake,T. Bock,2014,122,"Bock, Thomas",,,,,Erzählende Literatur: Anthologien,ger,
,Kill the ill,,Chemnitz,Selbstverlag Dr. Benita Martin,2014,,"Martin, Benita",,,,"Martin, Benita",Anthologie; Erzählende Literatur: Anthologien,ger,
,Kurze Geschichten aus meinem Leben,1. Auflage,Prien am Chiemsee,Eigenverlag Fritz Gebhardt-Seele,2014,214,"Gebhardt-Seele, Fritz",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Legenden aus Gwindtera - Nebelmond,Aufl. 1,Homburg,S. Osman,2014,152,"Osman, Sabine",,,,,Fantasy,ger,
,Mein Waldviertel,,St. Pölten,Literaturedition Niederösterreich,2014,,,"Kühn, Wolfgang",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Mords Elfenbein,,Reinheim,Sieben-Verl.,2014,179,,,,,,Erzählende Literatur: Anthologien,ger,
,Mosaik,1. Auflage,Wien,Selbstverlag,2014,156,"Schernhammer, Astrid",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Multitasking short stories,Auflage 1,Bonn,Deutscher Verkehrssicherheitsrat e.V.,2014,76,,,,,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,
,Neue Geschichten,,Bischofswiesen,Hellinger Publications,2014,,"Hellinger, Bert",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Oberweißbach im Thüringer Wald ist eine Reise wert,Erw. Aufl.,Leipzig,R. Mey,2014,40,"Fitzlibutzli, Fritz",,,,,Erzählende Literatur: Anthologien,ger,
,Pay for love,,Friedberg,A. Delon,2014,181,"Delon, Ashan",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Plan B,1. Aufl.,Nienhagen,Ed. Laseneca,2014,94,"Svenson, Sven",,,,,,ger,
,"Platt- und hochdeutsche Anekdoten, platt- und hochdeutsche Gedichte",,Altenbeken,Heimat- und Geschichtsverein Altenbeken e.V.,2014,60,"Niggemeier, Anton",,,,,Anthologie; Gemischte Anthologien,ger,
,"Sag, wie lange haben deine Füße ...",,Erfurt,Evangelische Kirche in Mitteldeutschland,2014,48,,,,,,Anthologie; Gemischte Anthologien,ger,
,Schattenweber,1. Aufl.,Leipzig,F. Hänisch,2014,256,,"Hänisch, Felix",,,,Fiktionale Darstellung; Fantasy,ger,
,Tatort Zukunft,,Leipzig,FKSFL,2014,313,,"Berger, Dirk",,,,Konferenzschrift,ger,eng
,Tierische Geschichten,,Marzling,Verlagsallianz,2014,2,,"Wiede, Martina",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Twitteratur,,Bad Mülheim,"Ed. Das Labor, Verl. der Artisten",2014,64,,"Hagedorn, Matthias",,,,Erzählende Literatur: Anthologien,ger,
,... und den Kopf zur Wand gedreht,,Bonn,Dichtungsring e.V.,2014,135,,"Ricinski-Marienfeld, Francisca",,,,,ger,
,Vögellaune,,Hamburg,Blue Panther Books,2014,,"Cranford, Paula",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Vom Sylterkellerkind zum Gast-Arbeiter,1. Neuaufl.,S.l. @,S. Schulz,2014,203,"Schulz, Silke",,,,,Erzählende Literatur: Anthologien,ger,
,"Von Gören und Ganoven, starken Frauen und Männern und anderen",,Laax,Günthart Eigenverlag,2014,215,"Günthart-Naef, Ruth",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Was du nicht wissen willst ...,,Tirol,Silvia Flür-Vonstadl,2014,120,"Flür-Vonstadl, Silvia",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Wer rastet der rostet,"2. Aufl., überarb.",Sehmatal-Sehma,M. Schubert,2014,56,"Schubert, Mandy",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Zeitenlese,,Gelnhausen,Autorengruppe Gelnhäuser Blütenlese,2014,,,,,,,Anthologie; Gemischte Anthologien,ger,
,...alles wird gut?,3. Auflage,Schmelz,Oliver Walbach,2013,80,"Walbach, Oliver",,,,,Anthologie,ger,
,An der Erlenstraße,,Bad Goisern,Herbert Ellmer,2013,43,"Ellmer, Herbert",,,"Ellmer, Herbert; Ellmer, Herbert",,Fiktionale Darstellung; Erzählende Literatur,ger,
,Arbeitsmaterialien für Plattdeutsch in Grundschulen im Oldenburger Münsterland,Überarbeitete und ergänzte Auflage,Lohne,Hildegard Tölke,2013,54,"Tölke, Hildegard",,,,,,ger,
,Bahn-Geschichten,,Lavin,Bistro Staziun Lavin,2013,51,"Perl, Andri",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"Ballade, Oden, Sonette",,Berlin,G. Plessow,2013,40,"Keats, John",,,,,Lyrik,ger; eng,
,Beziehungen,"Privatdr., 1. Aufl.","Frankfurt, M.",Schreibatelier Frölich,2013,132,,"Frölich, Michaela",,,"Baumert, Georg",Lyrik,ger,
,Da lacht der Grönegau,,Buer,Heimat- und Verschönerungsverein Buer,2013,249,"Will, Willy",,,,,Erzählende Literatur: Anthologien,ger,
,Das Geheimnis des Glücks,,Ahrensburg,Christian Knudsen,2013,239,"Knudsen, Christian",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Das Kind der Hölle,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,"Morton, Frank",,,,,Horror,ger,
,Das Leben der Schärenleute,1. Aufl.,Hamburg,Mare,2013,213,"Strindberg, August",,"Gundlach, Angelika","Strindberg, August",,Erzählende Literatur,ger,swe
,Das steinerne Herz,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,186,"Schmidt, Arno",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Das umgekehrte Auge,,"Charleston, SC",CreateSpace,2013,196,"Jäger, Richard",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Das Werkzeug des Bösen,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,"Collins, Bob",,,,,Horror,ger,
,Der Henker aus dem Totenreich,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,"Collins, Bob",,,,,Horror,ger,
,Der Murmler und andere Gestalten,Originalausgabe,Konstanz,Emmerich Books & Media,2013,459,"Sullivan, Michael",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Der Sehnsuchtskäfig,1. Auflage,Blaustein-Bermaringen,Dotschka Meteorowa,2013,113,"Meteorowa, Dotschka",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Der tote Lord von Torver Mansion,,Kerpen-Türnich,Romantruhe-Buchversand,2013,66,"Lorca, Brian de",,,,,Horror,ger,
,Die Buchstaben meines Lebens,,"Vaz, Obervaz",Museum local Vaz,2013,151,"Schwarz, Lili",,,,,Anthologie; Gemischte Anthologien,ger,
,Die Tür ins Nichts,,Kerpen-Türnich,Romantruhe-Buchversand,2013,66,"Morland, Jack",,,,,Horror,ger,
,Draußen ist's glatt und innen ist Weihnachten,,Bregenz,Vorarlberg ÖVP,2013,21,,"Fischer, Kurt",,,,Anthologie; Gemischte Anthologien,ger,
,Du jour au lendemain,,Leer,Rademacher,2013,37,"Broussard, Yves",,"Rademacher, Jörg W.",,,,ger; fre,fre
,Eigentlich wollt' ich Blumen kaufen,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2013,188,"Sanders, Evelyn",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Ein Leben in den Bergen,2. Auflage,Bad Goisern,Herbert Ellmer,2013,59,"Ellmer, Herbert",,,"Ellmer, Herbert; Ellmer, Herbert",,Fiktionale Darstellung; Erzählende Literatur,ger,
,Ein Wassermann-Lesebuch,1. Aufl.,"Charleston, SC",CreateSpace,2013,172,"Wassermann, Jakob",,,,,,ger,
,Ein weiteres Wassermann-Lesebuch,,"Charleston, SC",CreateSpace,2013,130,"Wassermann, Jakob",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Ein wenig Liebe nur,,Stützerbach,Heimat- und Geschichtsverein Stützerbach,2013,61,"Kühn, Bodo",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Eine kleine Geschichte über das Leben,1. Auflage,Blankenheim,edition ginga,2013,71,"Baumgart, Swantje",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Eine Sammlung sinnreicher okkulter Geschichten,,"Raleigh, NC",Lulu,2013,338,,,,,,,ger,
,Eine Sammlung sinnreicher okkulter Geschichten,,"Raleigh, NC",Lulu,2013,325,,,,,,,ger,
,Enthymesis,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,259,"Schmidt, Arno",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Erinnerungen sind gehobene Schätze,,Potsdam,"Seniorenbeirat in der Landeshauptstadt Potsdam, Stadtverwaltung, Fachbereich 3 für Soziales, Jugend, Gesundheit, Ordnung und Umweltschutz",2013,96,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Erzählungen,,"Frankfurt, M.",Ed. C & H,2013,135,"Curtius, Mechthild",,,,,,ger,
,Erzählungen nach wahren Begebenheiten,,Kelbra am Kyffhäuser,F. Dittmann,2013,134,"Dittmann, Fred",,,,,Erzählende Literatur: Anthologien,ger,
,Für dich,1. Auflage,Klein St. Paul,Eigenverlag R. M. Leitner ,2013,188,"Leitner, Renate Maria",,,,,Anthologie; Gemischte Anthologien,ger,
,Gedanken in Gedichten und Geschichten,,Amstetten,Leo Baumann,2013,49,"Baumann, Leo",,,,,Anthologie; Lyrik,ger,
,Gedichte,,Berlin,G. Plessow,2013,72,"Shelley, Percy Bysshe",,"Plessow, Günter",,,Lyrik,ger; eng,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,,,,,"Morton, Frank",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,,,,,"Sinclair, Frederic",,ger,
,"""Geschichten nicht nur aus dem Düsseldorfer Süden""",1. Aufl.,Düsseldorf,Roswitha Kolvenbach-Klewe,2013,104,"Klewe, Reinhard Michael",,,,,,ger,
,"""Geschichten nicht nur aus dem Düsseldorfer Süden""",,Düsseldorf,Roswitha Kolvenbach-Klewe,2013,,"Klewe, Reinhard Michael",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
,Geschichten und Dichtungen,,Binningen,Ortsmuseum Binningen,2013,,"Breitenstein, Jonas",,,,"Samimi-Eidenbenz, Maja; Socin, Adolf","Anthologie; Unterhaltung, Gemischte Anthologien",ger,
,Geschichten vom Mudlark,,Kloten,Stadt Kloten,2013,61,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Goethe,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,191,"Schmidt, Arno",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Gratwanderung,2. Aufl.,Basel,Neolectura,2013,231,"Billeter, Marc R.",,,,,,ger,
,Haarebrööker Stöckskes on Söetelsche Vertääl,,Viersen,H. Allen,2013,160,"Allen, Heribert",,,,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,
,Herzberühren,,Weitra,Verl. Bibliothek der Provinz,2013,215,,,,,"Trompeter, Georgios Theodosios",Erzählende Literatur,ger,
,"Ich wollt' ich wäre Du ... und zwei andere Geschichten, in denen es darum geht, sich in andere hineinzuversetzen",,"VS-Villingen Villingen-Schwenningen, Ortsteil Villingen",8f-Schülerfirma der Karl-Brachat-Realschule,2013,34,,,,,"Akdeniz, Muhammed; Bencetic, Martina; Grießhaber, Lara; Hamurcu, Beyza; Hellwig, Michelle; Lanzone, Sofia; Neufeld, Ines; Oberst, Julia; Ruhl, Nelli; Steiner, Angela; Strobel, Florian; Ungefug, Karina; Wöhrle, Johannes; Breithaupt, Matthias",,ger,
,Im Licht des Mondes,1. ed.,Capri Leone (Messina),Ed. Universum,2013,100,"Svatek, Kurt F.",,"Campisi, Giovanni",,,Erzählende Literatur,ger; ita,ger
,Im Reich der mordenden Schatten,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,"Sinclair, Frederic",,,,,Horror,ger,
,Im Schacht der vergessenen Geister,,Kerpen-Türnich,Romantruhe-Buchversand,2013,67,"Sinclair, Frederic",,,,,Horror,ger,
,Im Zirkelschwung,,Neustadt,Neustädter Autoren e.V.,2013,231,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Juvenilia,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,187,"Schmidt, Arno",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Kaff auch Mare Crisium,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,276,"Schmidt, Arno",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Kalendergeschichten,,Berlin,Deutsche Literaturgesellschaft,2013,,"Dittrich, Otmar",,,,,Erzählende Literatur: Anthologien,ger,
,Karlsruher Geschichten,,Heidelberg,WaRo-Verlag,2013,,"Schnaibel, Herbert",,,,,Fiktionale Darstellung,ger,
,Kleinere Erzählungen,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,181,"Schmidt, Arno",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,"""Krieg ich schulfrei, wenn du stirbst?""",Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2013,158,"Jochimsen, Jess",,,,,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Kunterbunt durch die Jahre,,Schwandorf,"KEB Schwandorf, Kath. Erwachsenenbildung im Landkreis Schwandorf e.V.",2013,48,,,,,,Anthologie,ger,
,Kurzgeschichten,Aufl. von signierten und nummerierten Ex.,Berlin,Aphaia-Verl.,2013,24,"Rill, Wolfgang",,,,"Bergner, Ralf",Erzählende Literatur,ger,
,Ländliche Geschichten,1. - 2. Tsd. der korrigierten Neuausg.,Berlin,Suhrkamp,2013,281,"Schmidt, Arno",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Liebeserklärung an Pommern in Anekdoten und Erzählchen,1. Aufl.,Alfter,F. C. Rustemeyer,2013,219,"Rustemeyer, Otto","Rustemeyer, Friedrich Christoph",,,,Erzählende Literatur: Anthologien,ger,
,Männer haben den IQ eines Grabsteins,,Oberkrämer,Edition Bärenklau,2013,244,"Peters, Stephan",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Märchen und Geschichten zur Weihnachtszeit von Andersen bis Ringelnatz,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2013,367,,"Ackermann, Erich",,,"Andersen, Hans Christian; Ringelnatz, Joachim",Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
,"Märchen, Fabeln, Sagen und andere Erzählungen",,Türkheim,Alois Epple,2013,,"Aurbacher, Ludwig","Epple, Alois",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
,Märchenhaft!,,Sondershausen,Städtenetz SEHN,2013,99,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Mahrani,,Kerpen-Türnich,Romantruhe-Buchversand,2013,68,"Barlas, Ber",,,,,Horror,ger,
