"person_id","person_name","debut_year","debut_segment","age_at_debut","under_30"
"P10691","Loe, Wolf O. K.",2012,"B",NULL,NULL
"P10692","Loeb, François",2008,"B",68,False
"P10693","Loeffler, Stefan",2008,"B",44,False
"P10694","Loerchner, Monika",2018,"B",35,False
"P10695","Loest, Erich",2020,"B",94,False
"P10696","Loeven, Helmut",2008,"B",59,False
"P10697","Loew, Gerhard",2018,"B",NULL,NULL
"P10698","Loew, Markus",2018,"B",NULL,NULL
"P107","Adnan, Etel",2009,"B",84,False
"P1070","Beckmann, Klaus-Heinrich",2009,"B",80,False
"P10701","Loewe, Tea",2018,"B",33,False
"P10702","Loewenberg, Renate",2009,"B",80,False
"P10706","Loghman, Alexis",2020,"OP",21,True
"P10707","Loh, Wolfgang",2014,"B",75,False
"P10708","Lohan, Petra",2022,"B",NULL,NULL
"P10709","Lohff, Jaana",2008,"OP",21,True
"P10711","Lohner, Chris",2011,"B",68,False
"P10713","Lohr, Dieter",2010,"B",45,False
"P10715","Lohse, Helga Urusla Susanne",2008,"B",NULL,NULL
"P10717","Lohwasser, Thomas",2018,"B",44,False
"P10718","Loibelsberger, Gerhard",2022,"B",65,False
"P10719","Loibl, Peter H.",2014,"B",85,False
"P1072","Beckmann, Veronika",2020,"B",NULL,NULL
"P10720","Loikaja, Thomas",2022,"B",NULL,NULL
"P10724","London, Nathalie",2013,"OP",18,True
"P10725","Lonvitz, Klaus G.",2013,"B",NULL,NULL
"P10727","Loos, Birgit",2013,"B",53,False
"P10728","Loos, Dieter Franz",2023,"B",NULL,NULL
"P10730","Loose, Holly",2020,"B",NULL,NULL
"P10732","Loosli, Carl Albert",2010,"B",133,False
"P10733","Loosli, Ruth",2011,"B",52,False
"P10734","Lopatta, Andrea",2023,"B",NULL,NULL
"P10735","Lopez, Lisa Harley",2023,"B",35,False
"P10736","Lorang, Hans-Peter",2014,"B",62,False
"P10737","Lorbas",2009,"B",NULL,NULL
"P10738","Lorek, Heide",2013,"B",NULL,NULL
"P10739","Lorek, Imme",2012,"B",47,False
"P10740","Lorelay",2014,"B",49,False
"P10744","Lorenz, Alexa",2019,"B",NULL,NULL
"P10746","Lorenz, Karsten",2018,"B",NULL,NULL
"P10748","Lorenz, Mario A.",2023,"B",NULL,NULL
"P10749","Lorenz, Martin",2011,"B",NULL,NULL
"P10750","Lorenz, Myriam Ricarda",2013,"B",34,False
"P10754","Lorenzen, Rudolf",2010,"B",88,False
"P10755","Loresch, Artur",2009,"OP",17,True
"P10756","Lori, Georgia",2019,"B",NULL,NULL
"P10757","Loriay, Akona",2011,"OP",NULL,NULL
"P10758","Loriay, Arisa",2011,"OP",23,True
"P10759","Loriot",2008,"B",85,False
"P1076","Bedners, Ursula",2008,"B",88,False
"P10760","Loschek, Volker",2019,"B",NULL,NULL
"P10761","Loschelder, Julia",2016,"B",NULL,NULL
"P10762","Loschütz, Gert",2009,"LZ",63,False
"P10763","Loser, Therese",2017,"B",NULL,NULL
"P10766","Loth, Marie",2023,"B",NULL,NULL
"P10767","Lothar",2023,"B",NULL,NULL
"P10768","Lothron, Ninde",2010,"OP",NULL,NULL
"P10769","Lott, Doris",2023,"B",83,False
"P10770","Lotta, Lio",2012,"OP",NULL,NULL
"P10771","Lotter, Cornelia",2011,"B",52,False
"P10774","Lotz, Karina",2015,"B",40,False
"P10777","Lou, Martha",2017,"OP",21,True
"P10779","Louis, Wolfgang",2010,"B",46,False
"P1078","Bedszent, Gerd",2020,"B",62,False
"P10780","Louisoder, Gigi",2013,"B",NULL,NULL
"P10781","Loup, Jess A.",2021,"B",47,False
"P10783","Love, Kendra",2020,"B",NULL,NULL
"P10784","Love, Write",2008,"OP",16,True
"P10785","Lovecraft, Clara",2014,"OP",14,True
"P10786","Lovecraft, Howard Phillips",2019,"B",129,False
"P10787","Lovegood, Brownie",2010,"OP",17,True
"P10788","Lovett, Marla",2012,"OP",26,True
"P10789","Lovisi, Aurora",2022,"B",40,False
"P10790","Low",2011,"B",NULL,NULL
"P10791","Low, Torsten",2017,"B",42,False
"P10792","Lowe, Lea",2017,"B",NULL,NULL
"P10793","Loy, K. R.",2019,"OP",NULL,NULL
"P10794","Loy, Sebastian",2020,"B",126,False
"P10795","Loyda, Petra",2019,"B",NULL,NULL
"P10796","Loß, Lennardt",2021,"LZ",29,True
"P10797","Loß, Peter",2013,"B",73,False
"P10799","Lubimov, Dima",2022,"B",NULL,NULL
"P108","Adolf, Wolfgang",2020,"B",66,False
"P10801","Lubitz, Zenek",2020,"B",NULL,NULL
"P10803","Lucas, CF",2016,"B",NULL,NULL
"P10804","Lucas, Dennis",2023,"B",NULL,NULL
"P10805","Lucas, Eve",2021,"B",NULL,NULL
"P10806","Lucas, Katharina",2022,"B",27,True
"P10808","Lucas, Ulrich",2022,"B",NULL,NULL
"P10809","Lucchi, Thomas",2012,"B",23,True
"P1081","Bee, May",2011,"OP",NULL,NULL
"P10810","Luchmann, Adolf",2010,"B",90,False
"P10811","Lucifer, Lou",2018,"OP",18,True
"P10813","Lucke, Hans",2020,"B",93,False
"P10814","Lucy, Rachel",2014,"OP",NULL,NULL
"P10815","Luczay-Scherer, Ottilie E.",2008,"B",49,False
"P10816","Ludwig, Anne",2017,"B",NULL,NULL
"P10817","Ludwig, Annegret",2021,"B",NULL,NULL
"P10818","Ludwig, Anneliese",2023,"B",73,False
"P10819","Ludwig, Armin",2011,"B",NULL,NULL
"P1082","Beeck, Helmut",2009,"B",70,False
"P10820","Ludwig, Barbara",2023,"B",NULL,NULL
"P10821","Ludwig, Bernhard",2022,"B",NULL,NULL
"P10823","Ludwig, Eva",2015,"B",NULL,NULL
"P10824","Ludwig, Gerd",2009,"B",NULL,NULL
"P10825","Ludwig, Gerhard",2019,"B",NULL,NULL
"P10826","Ludwig, Hans",2012,"B",83,False
"P10828","Ludwig, M.W.",2017,"B",40,False
"P10829","Ludwig, Maximilian",2022,"B",NULL,NULL
"P1083","Beeck, Ruth Elisabeth van",2018,"B",NULL,NULL
"P10830","Ludwig, Stephan",2023,"B",NULL,NULL
"P10831","Ludwig, Sylvia",2016,"B",NULL,NULL
"P10832","Ludwigs, Sabine",2011,"B",47,False
"P10833","Ludwikowski, Claus",2017,"B",NULL,NULL
"P10834","Lue, Sunnyka",2020,"OP",22,True
"P10836","Lugmeier, Ludwig",2022,"B",73,False
"P10838","Luipold, Bernhard",2009,"B",62,False
"P10839","Luis, H.",2011,"B",NULL,NULL
"P1084","Beef, Jorry",2017,"OP",NULL,NULL
"P10841","Luise, Andrea",2020,"OP",NULL,NULL
"P10842","Lukas, Andreas",2022,"B",71,False
"P10843","Lukas, Clint",2016,"B",31,False
"P10844","Lukasch, Peter",2022,"B",80,False
"P10845","Lukass, Frank Bernd",2012,"B",NULL,NULL
"P10846","Lukin, Evgenij Jurʹevič",2023,"B",73,False
"P10847","Lukits-Wally, Martina",2011,"B",55,False
"P10848","Luksch, Johann",2021,"B",NULL,NULL
"P10849","Lukàsci, Adèle",2008,"B",NULL,NULL
"P1085","Beefeater, Boisy",2018,"B",NULL,NULL
"P10850","Lumos, Hugo",2023,"B",NULL,NULL
"P10851","Luna, Coco",2019,"OP",NULL,NULL
"P10852","Luna, Dana",2010,"B",47,False
"P10853","Lunaria anuea, Mondviole",2019,"OP",18,True
"P10856","Lunchtime, Before",2015,"OP",23,True
"P10857","Lunghard, Bernd",2009,"B",60,False
"P10858","Lunghuß, Marc",2019,"LZ",45,False
"P10859","Lungo, Giacomo",2017,"B",77,False
"P1086","Beekmann, Barbara",2022,"B",80,False
"P10860","Luo, Lingyuan",2018,"B",55,False
"P10863","Lupert, Rick",2023,"LZ",22,True
"P10864","Lupi, Marco",2016,"B",39,False
"P10865","Lupin, Gaya",2008,"OP",NULL,NULL
"P10866","Lupin, Mica",2016,"OP",16,True
"P10867","Lupo, Maria van",2009,"B",NULL,NULL
"P10869","Lurps, Ari",2009,"OP",NULL,NULL
"P1087","Beer, Anika",2020,"B",37,False
"P10870","Lussi, Baba",2017,"LW",28,True
"P10871","Lustig, Daniel",2008,"B",79,False
"P10873","Luther, Martin",2018,"B",535,False
"P10874","Luther-Zahn, Dagmar",2008,"B",54,False
"P10876","Lutum, Ellen",2023,"B",NULL,NULL
"P10877","Lutz, Andrea",2017,"B",NULL,NULL
"P10878","Lutz, Andres",2023,"B",55,False
"P10881","Lutz, Wolfgang",2017,"B",NULL,NULL
"P10882","Lutzebäck, Romina",2022,"B",NULL,NULL
"P10883","Luv, Malin",2022,"B",NULL,NULL
"P10884","Lux, Annie",2020,"B",NULL,NULL
"P10888","Lux, Günter",2019,"B",NULL,NULL
"P1089","Beer, Fritz",2011,"B",100,False
"P10890","Luxem, Johannes Friedrich",2009,"B",85,False
"P10891","Luyendyk, Peter",2012,"B",NULL,NULL
"P10893","Luz, Monja",2017,"B",NULL,NULL
"P10894","Lyakon",2023,"B",NULL,NULL
"P10895","Lyn, Jade",2013,"OP",26,True
"P10896","Lynn, Lena",2016,"B",NULL,NULL
"P10897","Lynn, Ulrike",2021,"B",41,False
"P10898","Lynx, Gepo",2022,"B",31,False
"P10899","Lys, Lynda",2021,"B",NULL,NULL
"P109","Adore, Alexa",2010,"B",NULL,NULL
"P10900","Lyssewski, Dörte",2015,"B",49,False
"P10901","Lyster, Dee",2021,"B",40,False
"P10903","Lyxa Knäulspitz, Lyxa",2022,"B",NULL,NULL
"P10907","Länger, Susanna",2009,"B",NULL,NULL
"P10908","Längner, Stefan",2021,"B",NULL,NULL
"P1091","Beer-Kuhner, Irén",2017,"B",NULL,NULL
"P10910","Långstrøm, Tom",2022,"B",NULL,NULL
"P10911","Lénard, Nané",2018,"B",53,False
"P10912","Löb, Kurt",2010,"B",84,False
"P10914","Löbert, Dagmar",2021,"B",78,False
"P10915","Löchli, Eva",2014,"B",63,False
"P10916","Lödl, Martin",2011,"B",54,False
"P10917","Löffel, Hartmut",2010,"B",73,False
"P10918","Löffelbein, Jonathan",2023,"B",32,False
"P10920","Löffler, Anneliese",2019,"B",91,False
"P10921","Löffler, Desirée",2023,"B",NULL,NULL
"P10922","Löffler, Falko",2012,"B",38,False
"P10924","Löhr, Ingrid",2008,"B",73,False
"P10925","Löhr, Marlis",2013,"B",NULL,NULL
"P10927","Löns, Hermann",2016,"B",150,False
"P10928","Lörks, Vera",2019,"B",33,False
"P10929","Löschner, Antonia",2016,"B",36,False
"P1093","Beerens, Johann",2010,"B",81,False
"P10930","Lösken, Uta",2009,"B",47,False
"P10931","Lössl, Stephan",2018,"B",NULL,NULL
"P10933","Lövenich, Christiane",2016,"B",NULL,NULL
"P10934","Lövenich, Friedhelm",2017,"B",NULL,NULL
"P10935","Löw, Christina",2022,"B",NULL,NULL
"P10937","Löwe, Tea",2023,"B",38,False
"P1094","Beermann, Renate",2008,"B",64,False
"P10941","Lübke-Scharnke, Gisela",2008,"B",NULL,NULL
"P10942","Lübker, Waltraud",2009,"B",65,False
"P10944","Lückemeier, Peter",2008,"B",58,False
"P10945","Lücker, Hans-Werner",2019,"B",66,False
"P10947","Lüddecke, Pia",2019,"B",38,False
"P10948","Lüdecke, Susan",2023,"B",NULL,NULL
"P10949","Lüdecke, Volker",2014,"B",53,False
"P10950","Lüdemann, Hans-Ulrich",2014,"B",71,False
"P10952","Lüders, Carolin",2022,"B",29,True
"P10953","Lüders, Michael",2008,"B",49,False
"P10956","Lüdike, Kurt",2010,"B",NULL,NULL
"P10957","Lüdke, Elmar",2022,"B",NULL,NULL
"P10959","Lüer, Marlies",2017,"B",NULL,NULL
"P1096","Beese, Claus",2009,"B",54,False
"P10960","Lühmann, Hannah",2020,"B",33,False
"P10965","Lüken, Olaf",2020,"B",68,False
"P10966","Lüning, Eduard",2009,"B",48,False
"P10967","Lüpertz, Markus",2017,"B",76,False
"P10968","Lüpke-Narberhaus, Frauke",2016,"B",33,False
"P10969","Lüpkes, Sandra",2009,"B",38,False
"P1097","Beese, Klaus",2010,"B",79,False
"P10970","Lüscher, Conny",2018,"B",53,False
"P10971","Lüscher, Heiner",2019,"B",71,False
"P10972","Lüscher, Jonas",2021,"LZ",45,False
"P10973","Lüssy, Heinrich",2020,"B",77,False
"P10974","Lüthen, Alexandra",2015,"B",38,False
"P10976","Lütje, Traute",2010,"B",NULL,NULL
"P10978","Lütkehaus, Ludger",2014,"B",71,False
"P10979","Lütolf, Joseph",2017,"B",NULL,NULL
"P10980","Lütt, Inge",2022,"B",63,False
"P10981","Lütt, Otfried",2019,"B",NULL,NULL
"P10982","Lüttecke, Erna",2011,"B",78,False
"P10983","Lüttgerding, Bernd",2019,"B",46,False
"P10986","M., Darlyn",2013,"OP",15,True
"P10987","M., Friedrich",2011,"OP",17,True
"P10988","M., Jenny",2018,"OP",20,True
"P10989","M., Joana",2013,"OP",13,True
"P1099","Begerow, Stefanie",2021,"B",NULL,NULL
"P10990","M., Joceline",2011,"OP",NULL,NULL
"P10991","M., Kasparo",2023,"B",NULL,NULL
"P10992","M., Maria",2008,"B",62,False
"P10994","M., Mia",2011,"OP",15,True
"P10996","MAxwell, Lorenzo",2023,"B",NULL,NULL
"P10998","Ma, Nelly",2013,"B",NULL,NULL
"P11","-san, Meg",2011,"OP",NULL,NULL
"P110","Adorf, Mario",2010,"B",80,False
"P11000","Maack, Benjamin",2013,"LW",35,False
"P11001","Maack, Marcel",2011,"B",36,False
"P11002","Maani, Sama",2016,"B",53,False
"P11003","Maar, Julia",2023,"B",NULL,NULL
"P11004","Maar, Oliver",2019,"B",NULL,NULL
"P11009","Maass, Eduard",2017,"B",NULL,NULL
"P1101","Begrich, Thomas",2022,"B",72,False
"P11011","Maaß, Corinna",2016,"B",49,False
"P11013","Maaßen, Volker",2011,"B",68,False
"P11014","Mac Siomón, Tomás",2021,"B",NULL,NULL
"P11015","MacCane, Edir",2011,"OP",20,True
"P11016","MacKay, Nina",2017,"B",NULL,NULL
"P11017","Macek, Barbara",2008,"LW",NULL,NULL
"P11018","Mach, Wolfgang",2018,"B",72,False
"P11019","Mache, Ines",2017,"B",47,False
"P1102","Behlert, Petra",2019,"B",NULL,NULL
"P11020","Macheiner, Dorothea",2014,"B",71,False
"P11021","Machen, Arthur",2023,"B",160,False
"P11022","Macher, Erwin",2023,"B",NULL,NULL
"P11024","Macht, Sascha",2016,"LZ",30,False
"P11025","Maciejewski, Walter",2014,"B",80,False
"P11026","Maciuszek, Dennis",2013,"B",40,False
"P11027","Mack, Friedrich G.",2010,"B",NULL,NULL
"P11028","Mack, Heinz",2017,"B",86,False
"P11029","Mack, Peter",2018,"B",NULL,NULL
"P1103","Behmann, Jürgen",2011,"B",NULL,NULL
"P11031","Mackeben-Strauch, Helga",2011,"B",NULL,NULL
"P11033","Maclean, Norman",2015,"B",NULL,NULL
"P11034","Macleod, Fiona",2019,"B",164,False
"P11035","Madaffari, Maria Catharina",2018,"B",NULL,NULL
"P11036","Madani, Marlis",2016,"B",NULL,NULL
"P11037","Maddock, Larry",2021,"B",NULL,NULL
"P11039","Mader, Friedrich Wilhelm",2016,"B",150,False
"P1104","Behmeta, Frank",2008,"B",NULL,NULL
"P11040","Mader, Karl",2012,"B",71,False
"P11043","Mae Ludwig, Mae",2022,"B",NULL,NULL
"P11044","Maeck-Pechmann, Annika",2017,"B",NULL,NULL
"P11045","Maelle, Tessa",2021,"B",NULL,NULL
"P11048","MagDich, Ich",2012,"OP",13,True
"P11049","Magazin, Mario",2018,"B",NULL,NULL
"P1105","Behnisch, Ilja",2017,"B",37,False
"P11050","Magic, Sarah",2015,"OP",18,True
"P11054","Mago, Samuel",2017,"B",21,True
"P11055","Mahal, Nicole",2011,"B",43,False
"P11056","Mahan, Ali",2020,"B",NULL,NULL
"P11059","Mahlke, Inger-Maria",2009,"LW",32,False
"P1106","Behnke, Frank",2017,"B",62,False
"P11060","Mahlknecht, Bruno",2013,"B",73,False
"P11061","Mahlknecht, Selma",2012,"B",33,False
"P11063","Mahnke, Wolfgang",2010,"B",73,False
"P11064","Mahnken, Hans-Hermann",2023,"B",68,False
"P11065","Mahr, Caroline",2009,"OP",NULL,NULL
"P11066","Mahr, Sylvia",2016,"B",NULL,NULL
"P11067","Mahrenholz, Jobst",2022,"B",NULL,NULL
"P11068","Mahrt, Silke",2021,"B",NULL,NULL
"P11070","Mai, Anna",2022,"B",NULL,NULL
"P11072","Mai, Basima",2020,"B",58,False
"P11074","Mai, Felizitas",2009,"OP",NULL,NULL
"P11075","Mai, Hartmut",2014,"B",65,False
"P11077","Maibach, Alexandra",2021,"B",27,True
"P11078","Maibach, Juliane",2017,"B",34,False
"P11079","Maiberger, Bärbel",2022,"B",68,False
"P11080","Maier, Agnes",2019,"B",26,True
"P11082","Maier, Angela",2010,"B",NULL,NULL
"P11085","Maier, Gabriel",2016,"B",377,False
"P11086","Maier, Gretl",2014,"B",NULL,NULL
"P11087","Maier, Josef",2019,"B",NULL,NULL
"P11088","Maier, Katharina",2022,"B",42,False
"P11089","Maier, Kathrin",2015,"B",47,False
"P11090","Maier, Marianne",2017,"B",NULL,NULL
"P11091","Maier, Rolf P.",2008,"B",NULL,NULL
"P11092","Maier, Ursula",2012,"B",77,False
"P11093","Maier, Uta",2016,"B",NULL,NULL
"P11094","Maierhofer, Johann",2015,"B",56,False
"P11096","Maijs, Mona",2023,"B",NULL,NULL
"P11098","Main, Margaretha",2009,"B",NULL,NULL
"P111","Adorján, Johanna",2013,"B",42,False
"P1110","Behr, Sebastian",2019,"LZ",NULL,NULL
"P11100","Maintz, Gisela",2010,"B",72,False
"P11101","Mainusch, Eva",2019,"B",NULL,NULL
"P11102","Mairu, Yukino",2015,"OP",12,True
"P11103","Maislinger, Hans",2023,"B",71,False
"P11105","Maiwald, Thomas",2010,"B",48,False
"P11108","Makarewicz, Nicole",2009,"LW",33,False
"P11109","Makaseeva, Elena",2012,"OP",21,True
"P1111","Behrchen, Klaus-Jürgen",2009,"B",NULL,NULL
"P11110","Makowsky, Jutta",2008,"B",80,False
"P11112","Mal so mal so xD, Jean - Pierre",2009,"OP",NULL,NULL
"P11113","Malcher, Patricia",2016,"B",46,False
"P11115","Maletzke, Helmut",2010,"B",90,False
"P11116","Malewski, Mira",2022,"B",NULL,NULL
"P11117","Malfleur, Enrica",2017,"B",NULL,NULL
"P11118","Malfoy, Anthi",2014,"OP",15,True
"P11119","Malfoy, Hydra",2008,"OP",16,True
"P1112","Behrend, Gabriele",2013,"B",39,False
"P11120","Malfoy, Liyah",2013,"OP",19,True
"P11121","Malfoy, Marie",2012,"OP",13,True
"P11122","Malfoy, Sorena",2014,"OP",NULL,NULL
"P11123","Malfoy-Snape-Riddle, Beast",2016,"OP",NULL,NULL
"P11124","Malhus, Sarah",2021,"B",NULL,NULL
"P11125","Malik ♥, Lea ?",2012,"OP",14,True
"P11126","Malinow, Georgi",2023,"B",NULL,NULL
"P11128","Malischewski, Wolfgang",2020,"B",68,False
"P11129","Malischnik, Eva",2021,"B",46,False
"P1113","Behrendt, Ann-Kathrin",2017,"B",NULL,NULL
"P11131","Maljartschuk, Tanja",2018,"LW",35,False
"P11134","Mall, Sepp",2023,"B",68,False
"P11135","Mallad, Heike",2022,"B",56,False
"P11136","Mallet, Kadlin",2022,"B",NULL,NULL
"P1114","Behrendt, Astrid",2020,"B",48,False
"P11140","Malorny, Hartmuth",2010,"B",51,False
"P11141","Malou, Anna",2016,"B",64,False
"P11142","Maltzen, Gorch",2018,"B",31,False
"P11144","Maluga, Andrea",2021,"B",NULL,NULL
"P11145","Maly, Olaf",2022,"B",73,False
"P11146","Maly, Patrick",2023,"B",NULL,NULL
"P11147","Malzahn, Nicole",2021,"B",47,False
"P11148","Mama-Herta, Rex",2016,"B",NULL,NULL
"P11149","Mamat, Herbert",2016,"B",78,False
"P1115","Behrendt, Bernd H.",2018,"B",NULL,NULL
"P11150","Mambourg, Albert",2013,"B",70,False
"P11151","Mammut, Abel",2023,"B",NULL,NULL
"P11153","Mancini, Miriam",2022,"B",NULL,NULL
"P11154","Mandel, Marc",2019,"B",71,False
"P11155","Mandel, Tara",2022,"B",48,False
"P11156","Mandelt, Tanja",2018,"B",NULL,NULL
"P11157","Manderfeld, Gloria H.",2017,"B",NULL,NULL
"P11158","Manderley, Thomas",2023,"B",50,False
"P11159","Mandl, Dominik",2023,"B",NULL,NULL
"P1116","Behrendt-Willach, Liselotte",2019,"B",79,False
"P11160","Mandl, Johann",2019,"B",61,False
"P11163","Manegold, Thomas",2019,"B",51,False
"P11167","Mani, Eveli",2015,"B",64,False
"P11168","Manigk, Oskar",2011,"B",77,False
"P11169","Maniura, Michael",2020,"B",67,False
"P11171","Mann, Angelika",2017,"B",61,False
"P11172","Mann, Heinrich",2021,"B",150,False
"P11173","Mann, Jojo",2016,"B",NULL,NULL
"P11175","Mann, Regine",2012,"B",NULL,NULL
"P11176","Mann, Sarah",2023,"B",NULL,NULL
"P11177","Mann, Sunil",2022,"B",50,False
"P11178","Mann, Thomas",2008,"B",133,False
"P11179","Mann, Wolf",2021,"B",NULL,NULL
"P1118","Behrens, Andreas",2021,"LW",NULL,NULL
"P11180","Mann, Wolfgang",2010,"B",77,False
"P11182","Mannel, Monika J.",2021,"B",72,False
"P11183","Mannhardt, Bernd",2014,"B",53,False
"P11186","Manno, Elisabeth",2022,"B",NULL,NULL
"P11187","Manns, Michael",2019,"B",71,False
"P11188","Manntz, Gebhard",2016,"B",NULL,NULL
"P11190","Manocchia, Cortney",2022,"B",40,False
"P11191","Mansion, Michael",2018,"B",75,False
"P11192","Manski, Ernst Eberhard",2019,"B",NULL,NULL
"P11193","Manson, Tobi",2015,"OP",NULL,NULL
"P11195","Mantam, Jamo",2015,"B",NULL,NULL
"P11196","Mantay, Eugenia",2020,"B",NULL,NULL
"P11197","Mantaya, Mendelynn",2014,"OP",NULL,NULL
"P11198","Manthey, Jutta",2022,"B",NULL,NULL
"P11199","Manzaneque, Margarita",2019,"B",NULL,NULL
"P112","Adrian, Julia",2016,"B",25,True
"P1120","Behrens, Emilia",2018,"OP",17,True
"P11201","Mao, Päm",2009,"OP",15,True
"P11203","Mara, Leonie",2014,"OP",17,True
"P11204","Mara, Ulrike",2011,"B",65,False
"P11206","Maranius, Frank",2021,"B",68,False
"P11208","March, Kathy",2018,"B",NULL,NULL
"P11209","March, Minato",2016,"OP",NULL,NULL
"P1121","Behrens, Henning",2008,"B",NULL,NULL
"P11211","Marchel, Roman",2013,"B",39,False
"P11212","Marcici, Xenia",2019,"B",NULL,NULL
"P11213","Marciniak, Friedhelm",2014,"B",66,False
"P11214","Marciniak, Steffen",2021,"B",NULL,NULL
"P11216","Mard, Jürgen",2019,"B",NULL,NULL
"P11217","Mardaus, Caroline",2015,"B",57,False
"P11219","Marei",2015,"B",NULL,NULL
"P1122","Behrens, Katja",2020,"B",78,False
"P11223","Marfutova, Yulia",2015,"LZ",27,True
"P11224","Margarete",2008,"B",NULL,NULL
"P11225","Margarita, Florentina",2019,"B",NULL,NULL
"P11226","Margotsdotter-Fricke, Dagmar",2014,"B",55,False
"P11229","Margwelaschwili, Giwi",2008,"B",81,False
"P1123","Behrens, Mark",2018,"B",45,False
"P11230","Marheinecke, Reinhard",2017,"B",62,False
"P11231","Maria Rilke, Rainer",2023,"B",148,False
"P11232","Maria, Anastasiya",2018,"B",21,True
"P11234","Maria, Lange-Otto",2021,"B",64,False
"P11235","Marian, Cornelíe",2016,"B",NULL,NULL
"P11236","Mariani, Selene",2021,"B",27,True
"P11237","Marie, Elisa",2016,"OP",18,True
"P11238","Marillier, Juliet",2016,"B",NULL,NULL
"P1124","Behrens, Tom U.",2021,"B",NULL,NULL
"P11240","Marino, Patric",2009,"LW",20,True
"P11241","Mariposa, Alexander",2022,"B",NULL,NULL
"P11242","Mariposa, Maria",2014,"B",NULL,NULL
"P11243","Marisa",2022,"B",NULL,NULL
"P11245","Mark, Jürgen",2021,"B",63,False
"P11246","Markart, Mike",2012,"B",51,False
"P11248","Markau, Hermann",2016,"B",68,False
"P11249","Marker, Michael",2023,"B",NULL,NULL
"P11250","Markert, Hans",2010,"B",67,False
"P11251","Markhardt, Heidemarie",2013,"B",52,False
"P11252","Marklein, Janko",2010,"LW",22,True
"P11254","Markmann Kawinski, Waltraud",2008,"B",77,False
"P11259","Marks, Michelle",2020,"B",NULL,NULL
"P11260","Marksmeisje, Marion",2021,"B",NULL,NULL
"P11261","Marku, Anton",2021,"B",50,False
"P11262","Markus Dille, Sebastian Schiener und",2022,"OP",NULL,NULL
"P11263","Markus, Gabriele",2013,"B",74,False
"P11264","Markus, Isobel",2020,"B",NULL,NULL
"P11266","Markwart, Marco",2023,"B",NULL,NULL
"P11269","Marlitt, E.",2009,"B",184,False
"P11270","Marlowe, Emma",2008,"B",NULL,NULL
"P11272","Marnou, Paul",2022,"B",NULL,NULL
"P11274","Maron, Monika",2022,"B",81,False
"P11275","Marowsky, Klaus",2012,"B",NULL,NULL
"P11276","Marquardt, Marianne",2018,"B",NULL,NULL
"P11277","Marquardt, Peter",2016,"B",NULL,NULL
"P11278","Marquardt, Walter",2008,"B",99,False
"P11279","Marquardt, Wilhelm",2008,"B",109,False
"P1128","Beicht, Sarah",2021,"B",28,True
"P11280","Marquis de Sade, Donatien-Alphonse-François",2023,"B",283,False
"P11281","Marrak, Michael",2017,"B",52,False
"P11282","Mars, Julyy",2016,"OP",28,True
"P11283","Mars, Liane",2017,"B",33,False
"P11285","Mars, Regina",2021,"B",NULL,NULL
"P11286","Marschall, Anemone",2021,"B",NULL,NULL
"P11287","Marschall, Daniel",2020,"B",NULL,NULL
"P11292","Marstaller, Bertram",2023,"B",55,False
"P11293","Marsters, Marsha",2020,"OP",NULL,NULL
"P11295","Martens, Horst",2017,"B",63,False
"P11297","Martens, Rena C.",2018,"B",NULL,NULL
"P11298","Martens, Severine",2014,"B",54,False
"P11299","Martenstein, Harald",2016,"B",63,False
