ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783798604582; 3798604584,Schmutzige Frauen-Fantasien,,Flensburg,Carl Stephenson Verlag GmbH & Co. KG ,2011,346 S.,,,,,"Prinz, Jenny; Sonnenfeld, Marie; Stein, Ina; Vandenberg, Dave",,ger,
9783850285179,Schnappschüsse superspezial,,Horn,Berger ,2011,139 S.,"Lukits-Wally, Martina",,,,,,ger,
9783950035995,Schnee von gestern,,Bad Aussee,Alpenpost Verl.,2011,269 S.,"Musek, Peter",,,,"Rastl, Albert",,ger,
9783943220032,Schneetreiben,1. Aufl.,Haßloch,Freunscht-Media-Verl.,2011,153 S.,,,,,,Anthologie; Anthologie; Gemischte Anthologien,ger,
9783865322760,Schöner Morden in Ostwestfalen-Lippe,Orig.-Ausg.,Bielefeld,Pendragon,2011,413 S.,,"Butkus, Günther",,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,
9783869913445; 3869913444,Schräge Geschichten aus dem Mittelpunkt des schrecklichen Ungefähr,,Münster,Verl.-Haus Monsenstein und Vannerdat,2011,263 S.,"Mc Clure, Mount",,,,,,ger,
9783770014637,SchreibTalente,,Düsseldorf,Droste,2011,192 S.,,"Bülow, Hedwig von",,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783929879810,Schwabinger Krawall,1. Aufl.,München,Lagrev,2011,156 S.,"Sailer, Michael",,,,,,ger,
9783896029461,Schwarz ist die Farbe der Liebe,,Berlin,Schwarzkopf & Schwarzkopf,2011,280 S.,,,,,"Jönsson, Cornelia",Anthologie; Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783938295441,"Schwarze Schäfchen, rote Socken und der goldene Westen",1. Aufl.,Heimsheim,Printsystem-Medienverl.,2011,327 S.,"Hoeß, Franz",,,,,,ger,
9783981392869,Schwarze Seelen,Orig.-Ausg.,Hattingen,Ed. Paashaas,2011,152 S.,"Gockeln, Petra",,,,,,ger,
9783881322829,Schwarze Segel im Teufelsmoor,"1., neue Ausg.",Fischerhude,Verl. Atelier im Bauernhaus,2011,304 S.,,"Stock, Wolf-Dietmar",,,,Anthologie; Anthologie,ger,
9783902157812,Schwarzlicht,,Wien,Ed. Art Science,2011,123 S.,"Giller, Monika",,,,,,ger,
9783898502139,Schwarzwald-Lesebuch,,Stuttgart,Hohenheim-Verl.,2011,221 S.,,"Schnierle-Lutz, Herbert",,,,Anthologie; Anthologie,ger,
9783940830067,Science-Fiction-Stories,,Unterensingen,Sarturia-Verl. Autoren-Service,2011,211 S.,,,,,,,ger,
9783862152117,Seelenbalsam für Herz & Verstand,,Berlin,Dt. Literaturges.,2011,234 S.,"Kaufmann, Alexander S.",,,,,Erzählende Literatur: Anthologien,ger,
9783100751331,Seerücken,,"Frankfurt, M.",S.Fischer  ,2011,189 S.,"Stamm, Peter",,,,,Anthologie; Anthologie; Erzählende Literatur,ger,
9783844201116,Seifenblasen,,Berlin,epubli GmbH,2011,172 S.,"Grams, Bernd",,,,,,ger,
9783940640376,Seltsame Geschichten,,Berlin,Verein zur Förderung des Literaturschaffens und des Kulturellen Austauschs Zwischen Deutschen und Polen e.V.,2011,125 S.,"Matthau, Teddy",,,,,,ger,
9783492273060; 3492273068,Sex - von Spaß war nie die Rede,Ungekürzte Taschenbuchausg.,München,Piper,2011,236 S.,,"Surmann, Volker",,,,,ger,
9783939325185,Sex über sechzig,,Querfurt,Axon,2011,172 S.,,,,,"Boy, Barbara",,ger,
9783866477193; 3866477198,"Sherlock Holmes, die besten Geschichten",Zweisprachige Ausg.,Köln,Anaconda,2011,320 S.,"Doyle, Arthur Conan",,"Kilian, Kai",,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger; eng,eng
9783868703368,Shorts,,[Remscheid],Re-Di-Roma-Verl.,2011,69 S.,,,,,,,ger,
9783868704761,Shorts,,[Remscheid],Re-Di-Roma-Verl.,c 2011,78 S.,,,,,,,ger,
9783905955187,Sie oder zwei blaue Teetassen,Orig.-Ausg.,Basel,ILV,2011,95 S.,"Bossard, Esther",,,,,,ger,
9783000330513,Sieben Narben später,1. Aufl.,Magdeburg,Knorr von Wolkenstein,2011,[ca. 200] S.,"Kinzler, Eugen",,,,,,ger,
9783926775641,Siebensterns Geheimnis,,Elmstein,dt-Verl.,[2011?],184 S.,"Schönfeldt, Heinz",,,,,,ger,
,Silberschwester,Genehmigte Lizenzausgabe,Köln,Helmut Lingen Verlag GmbH & Co. KG,2011,362 Seiten,,"Bradley, Marion Zimmer","Müller, Wolfgang F.",,,Anthologie; Fantastische Literatur,ger,eng
9783940119605,Silberstreifen,Orig.-Erstausg.,Forchheim,Verl. Art of Arts,2011,92 S.,"Balmer, Karin",,,,"Bartl, Silvia J.B.",,ger,
9783941139374,Sind Sie das Taxi?,1. Aufl.,Mildenau,Telescope-Verl.,2011,158 S.,"Willmann, Ronald",,,,,Anthologie; Anthologie,ger,
9783981152647,Sinnes-Wandel,,[Karlsruhe],Yeotone,2011,141 S.,,,,,"Rottler, Wilfried; Bierling, Thomas",,ger,
9783868062267,Sinnieren,neue Ausg.,Willebadessen,Zwiebelzwerg,2011,88 S.,"Meyer, Monika",,,,"Laufenburg, Heike",,ger,
9783868062250,Sinnieren,,Willebadessen,Zwiebelzwerg-Verl.,2011,85 S.,"Meyer, Monika",,,,"Laufenburg, Heike",,ger,
9783862376117,Sizilianische Streifzüge,1. Aufl.,Halle,Projekte-Verl. Cornelius,2011,153 S.,,"Schmidt, Norbert",,,,Anthologie; Anthologie,ger,
9783854504573,Skizzen - Schatten - Zyklamen,,Wien,Verlag Der Apfel,2011,,"Haslehner, Elfriede",,,,,,ger,
9783942829045,Slalom,1. Aufl.,Leipzig,fhl Verl. Leipzig UG,2011,114 S.,"Huttel, Sabine",,,,,,ger,
,So bunt wie das Leben,,Eschbach,Verl. am Eschbach,2011,[26] S.,,,,,,,ger,
9783862682911,So ein Buch,,Leipzig,Engelsdorfer Verl.,2011,87 S.,"Liebergesell, Günter",,,,,,ger,
9783000295812,So isches halt  - s ' Láwe,,"Ettenheim, [Am Finkenberg 3]",M. Winterhalter,[2011],112 S.,"Winterhalter, Martin",,,,,,ger,
9783786728887; 3786728887,So leuchtet die Welt der Weihnacht entgegen,,Ostfildern,Matthias-Grünewald-Verl.,c 2011,128 S.,"Roos, Klaus",,,,,,ger,
9783866852785,So sind wir eben!,,Vechta-Langförden,Geest-Verl.,2011,148 S.,"Schüler-Juckenack, Sigrid",,,,,,ger,
9783902757425,So wird's nie wieder sein,,Glödnitz,Memoiren-Verl.,c 2011,123 S.,"Ebner, Regina",,,,,Lyrik,ger,
9783423195058,So zärtlich war Suleyken,Jub.-Ed. 2011 50 Jahre dtv,München,Dt. Taschenbuch-Verl.,2011,150 S.,"Lenz, Siegfried",,,,,Fiktionale Darstellung; Belletristische Darstellung,ger,
9783865916068,Solange du mich brauchst,1. Sonderaufl.,Aßlar,GerthMedien,2011,224 S.,,"Gray, Alice",,,,,ger,eng
9783931109608,"""Solls der Chanukkabaum heißen""","3., durchges. und verb. Aufl.",Berlin,Verl. Das Arsenal,2011,160 S.,,"Loewy, Hanno",,,,Anthologie; Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783150202234,Sommerfreuden,,Stuttgart,Reclam,2011,236 S.,"Bang, Herman",,"Keel, Ingeborg; Keel, Aldo",,,,ger,dan
9783942024150,Sommerhitze,1. Aufl.,[Schutterwald],Testudoverl.,2011,39 S.,"Pons, Brigitte",,,,,,ger,
9783942539678,Sommerliebe,Orig.-Ausg.,Mechtersen,Fantasy-Welt-Zone-Verl.,2011,180 S.,,,,,"Flage, C.; Morleen, Nico; Stein, Karo; Thorstad, Raik; Shtar, Isabel; Rolls, Chris P.",Erzählende Literatur: Anthologien,ger,
9783936103304,Sommersonnenwende in Goseck,,Berlin,Beggerow  ,2011,146 S.,"Schöffler, Günter",,,,,,ger,
9783950318319,Sonnenblumen im September,,Wien,Ioma-Verl.,2011,119 S.,"Lasselsberger, Rudolf",,,,"Sündermann, Erich",Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783862685646,Sonnenschirme in Venedig,,[Leipzig],Engelsdorfer Verl.,2011,132 S,"Steiger, Georg",,,,,Erzählende Literatur,ger,
9783850285261,Sonnenwende,1. Aufl.,Horn,Berger,2011,76 S.,"Bulant, Rudolf",,,,,,ger,
9783981394610,Space rocks,,Mülheim an der Ruhr,Begedia-Verl.,2011,320 S.,,"Giersche, Harald",,,"Boos, Nadine; Brake, Frederic; Günther, Christian; Haubold, Frank W.; Hiltrop, Achim; Post, Uwe; Rößler, Armin; Schmidt, Karla",Anthologie; Anthologie,ger,
9783939771197,Spät-Lese,,Hamburg,Elbaol-Verl.,2011,143 S.,,"Gogolin, Wolfgang A.",,,,,ger,
9783942024136,Späte Rache,1. Aufl.,[Schutterwald],Testudoverl.,2011,35 S.,"Hackbart, Karin",,,,,Erzählende Literatur; Dramatik,ger,
9783942229272,Spannendes Mittelalter,1. Aufl.,Hennef,Net-Verl.,2011,175 S.,,,,,"Becker, Werner; Detlefsson, Lena; Glanz, Andreas; Gräfe, Anette; Kai, Daniel; Krzyzelewski, Kai; Kubica, Anja; Küllmar, Margret; Maciuszek, Dennis; Markwardt, Claudia; Matthes, Carmen; Matthes, Silas; Mittermann, Beatrix; Reitmann, Alexander; Rendel, Sarah Milena; Schwarz, Peggy; Sosha, Maria; Suska-Zerbes, Peter; Wallner, Frank; Werthe, BennY; Wiest, Silke; Zicari, Greta; Bacheh, Saza; Salzer, Elena; Schenk, Tatjana Jule",,ger,
9783761624012; 3761624018,"Spetzbove, Kniesbüggele un ander Lück",,Köln,"Bachem, J P",[2011?],128 S.,"Hambüchen, Bernd",,,,,,ger,
9783935011785,"Spielbare Geschichten für das Theater mit Figuren, Schatten und Masken",,"Frankfurt, M.",Puppen und Masken,2011,23 S.,,,,,"Meyer, Willibald; Nold, Wilfried; Nastvogel, Thomas",,ger,
9783934145825,Spielzeugland,,Treuchtlingen,wek-Verl.,2011,276 S.,,,,,"Kurth, Hortense",,ger,
9783937436340,Spurensuche,,Winterbach,Heimatfreunde Winterbach,[2011],153 S.,"Wiesen, Anton",,,,,,ger,
9783942829137,Stadium Vierzehn,1. Aufl.,Leipzig,fhl Verl. Leipzig UG,2011,79 S.,"Hussel, Elke",,,,"Böttcher, Wolfgang",,ger,
9783981188080,StadtLandKuss,,Otzberg,Odenwald-Verl.,2011,171 S.,,"Gruner, Paul-Hermann",,,,,ger,
9783863690441,Stein und Krokus,1. Aufl.,"Frankfurt, M.",Public-Book-Media-Verl.,2011,75 S.,"Christen, Helen",,,,,,ger,
9783000355998,Sternenschiff,1. Aufl.,Berlin,Jo-Strauß-Ed.,2011,262 S.,"Strauss, Jo",,,,,,ger,
9783942786126,Sternenstaub,1. Aufl.,Rosenberg,Piepmatz-Verl.,2011,37 S.,"Schaube, Sophie",,,,,,ger,
9783844800395; 3844800395,Sternenzeit,,Norderstedt,Books on Demand GmbH,2011,146 S.,"Witzig, Matthias; Hiesener Kalcev, Ina",,,,,,ger,
9783937310138,Stille Nacht,1. Aufl.,Stuttgart,Scribo-Verl.,2011,[108] S.,,,,,,,ger,
9783854356660; 9788872231548,Stille Post,,Meran,Ed. Alpha-Beta-Verl.,2011,238 S.,,"Mazza, Aldo; Gunsch, Reinhard",,,"Mall, Sepp",Anthologie; Anthologie,ger,
9783932805714,Stoppelfieber,Orig.-Ausg.,Emsdetten,First-Minute-Taschenbuchverl.,2011,186 S.,"Richter, Alexander",,,,,,ger,
9783942063692,Storch und andere Geschichten,1. Aufl.,Schweinfurt,Wiesenburg-Verl.,2011,152 S.,"Gotschy, Helmut",,,,,,ger,
9783940888105,Stories,1. Aufl.,"Frankfurt, M.",Weissbooks.w,2011,216 S.,"Pancake, Breece D'J",,"Böhmer, Katharina",,,,ger,eng
9783257240856; 3257240856,Strandlesebuch,,Zürich,Diogenes,2011,283 S.,,"Kampa, Daniel",,,,,ger,
9783942849005,Strandtrift,Orig.-Ausg.,Leipzig,"Einbuch, Buch- und Literaturverl.",2011,189 S.,"Hilmsen, Jo",,,,,,ger,
9783866853317,Streckenweise farbenblind,,Vechta-Langförden,Geest-Verl.  ,2011,155 S.,"Bröcker, Olaf",,,,,,ger,
9783934428102,Streifzüge,,Kierspe,Goki,2011,288 S.,,,,,"Willer, Brigitta",Anthologie; Anthologie,ger,
9783455403145,Streusand,1. Aufl.,Hamburg,Hoffmann und Campe,2011,125 S.,"Scheib, Asta",,,,,Anthologie; Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783868062564,Struwwelpeters Papa hat schon wieder eine neue Freundin,,Willebadessen,Zwiebelzwerg-Verl.,2011,75 S.,"Schmidt, Fritz Otto",,,,"Conrad, Jens",Lyrik,ger,
9783000352584,Stundengeriesel,1. Aufl.,"[Waldsee, Königsberger Str. 18]",M. Kraus,2011,89 S.,"Kraus, Margit",,,,,,ger,
9783941598140,Sturm im Paradies,,[Meerane],Elles,2011,181 S.,,,,,,,ger,
9783990250372,Sudoku für Männer,,Linz,Freya,2011,101 S.,"Moser, Josef",,,,,,ger,
9783548283616; 3548283616,Sündige Geheimnisse,"Dt. Erstausg., 1. Aufl.",Berlin,Ullstein,2011,170 S.,Madame S.,,"Nagel, Nadine",Madame S.,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783939907398,Sündiger Rausch,,Bonn,Passion Publ.,2011,171 S.,"Lee, Sarah",,,,,,ger,
9783942602129,"""Süßer die Glocken ...""","Orig.-Ausg., vollst. Taschenbuchausg., 1. Aufl.",Gelsenkirchen,Elysion,2011,261 S.,,,,,,,ger,
9783442744190; 3442744199,Sven Hofestedt sucht Geld für Erleuchtung,"Genehmigte Taschenbuchausg., 1. Aufl.",München,btb,2011,220 S.,"Peters, Christoph",,,,,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur,ger,
9783596182015,Sweet Land Stories,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2011,187 S.,"Doctorow, E. L.",,"Praesent, Angela","Doctorow, E. L.",,Anthologie; Anthologie,ger,eng
9783862670666,Tage der Freuden,1. Aufl.,Bremen,Europäischer Hochschulverlag,2011,156 S.,"Proust, Marcel",,,,,,ger,
9783941657373,Tage wie aus blauer Seide,,Saarbrücken,Conte-Verl.,2011,357 S.,"Hammes, Marion",,,,,,ger,
9783931140182,Tagebuch von nem schlimmen Schlingel,1. Aufl.,Asperg,Killroy Media,2011,206 S.,"Victor, Metta Victoria Fuller",,"Gudix, Ní","Victor, Metta Victoria Fuller",,,ger,eng
9783844202816,Tanz mit mir,1. Aufl.,Berlin,Epubli,2011,117 S.,,,,,,Anthologie; Anthologie,ger,
9783837209334,Tao - der Weg zu m(d)ir,,"Frankfurt, M.",August-von-Goethe-Literaturverl.,2011,83 S.,"Blasig, Ingrid",,,,,,ger,
9783942921190,Tatorte Bayern,1. Aufl.,Frankfurt am Main,Frankfurter Societäts-Medien,2011,200 S.,,"Ruske, Lothar",,,,,ger,
9783000326745,Tatortreinigung,1. Aufl.,Herne,Grenda,2011,220 S.,"Grenda, Michaela",,,,,,ger,
9783844201109,Taubendrehen,,Berlin,epubli GmbH,2011,156 S.,"Grams, Bernd",,,,,,ger,
9783446237452; 3446237453,Tausend Jahre frommes Beten,,München,Hanser,2011,223 S.,"Li, Yiyun",,"Grube, Anette","Li, Yiyun",,Anthologie; Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783868058864,Tausend kleine Kieselsteine,1. Aufl.,Berlin,Pro Business,2011,144 S.,"Wartha, Uwe",,,,,,ger,
,T.C. Boyle,,Leipzig,"Klasse für Ill., HGB",2011,[44] S.,,,,,,,ger,
9783924944971,Terranova,1. Aufl.,St. Ingbert,Ed. Thaleia,2011,151 S.,"Krupp, Michael",,,,,,ger,
9783981392852,Teuflisch verliebt,Orig.-Ausg.,Hattingen,Ed. Paashaas-Verl.,2011,144 S.,"Klumpjan, Manuela",,,,,,ger,
9783952389539,Texte,1. Gesamtausg.,Maur,Verl. Gbp Productions,2011,91 S.,"Böhler, Cornelia",,,,,,ger,
9783867402972,Texte der Kempener Schreibwerkstatt,1. Aufl.,Kempen,[Buch-Verl. Kempen],2011,152 S.,,,,,"Klaus, Andrea",Anthologie; Anthologie,ger,
9783981106473,"Texten, Täuschen, Töten",,Berlin,Verl. am Schloss,2011,67 S.,"Schröder, Chrisjo",,,,,,ger,
9783833222535,The new dead,1. Aufl.,Stuttgart,Panini-Verl.-GmbH,2011,476 S.,,"Golden, Christopher","Akhavan-Zandjani, Firouzeh",,"Brooks, Max",,ger,eng
9783867772679,Thüringer Erzählungen und Skizzen,1. Reprintaufl.,Bad Langensalza,Rockstuhl,2011,216 S.,"Trinius, August","Rockstuhl, Harald",,,,Anthologie; Anthologie,ger,
9783940364197,Tiefstehende Sonne,1. Aufl.,Putbus,Wiss.-Verl.,2011,60 S.,"Lau, Eckhard",,,,,,ger,
9783981408379,Time of crime,1. Aufl.,Altenriet,Schwabbauer,2011,184 S.,,,,,,,ger,
9783981393422,Toast mit Ohren,2. Aufl.,Kiel,Köthe,c 2011,189 S.,"Köthe, Carsten",,,,"Antholz, Frauke; Grätsch, Günter; Kasnitz, Holger",,ger,
9783936441147,Tod am Kamin,,Güntersleben,Contessa-Verl.,2011,98 S.,"Herbolzheimer, Wolfgang Georg",,,,,,ger,
9783942446211,Tod im Taunus,Orig.-Ausg.,Hillesheim,KBV,2011,228 S.,,"Lifka, Richard",,,,,ger,
9783941175358,Tod im Weinkeller,1. Aufl.,Berlin,Treibgut-Verl.,2011,95 S.,"Schroeder, Frank",,,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,
9783981292626,Tödlicher Selfkant,,[Übach-Palenberg],Hkl-Verl.,2011,278 S.,,"Lehmkuhl, Kurt",,,"Lehmkuhl, Kurt; Fahlenbock, Rosemarie; Gödecke, Mechtild M.; Grunewald, Gerd; Hardmann, Clemens; Hündgen, Rita; Hissel, Irene; Hötger-Schiffers, Beatrix; Hensges, Heidi; Janssen, Renate; Olufayo, Luitgard; Püttmann, Detlef; Theymann, Paul-Gerhard; Wuscher, Eike; Wichlatz, Helmut; Zahn, Astrid; Krupp, Maren",,ger,
9783868703191,Tolldreiste Geschichten in Gedichten über Beziehungen und andere Katastrophen,,Remscheid,Re-Di-Roma-Verl.,2011,101 S.,LeoVox,,,,,,ger,
9783866751545,Tombola,1. Aufl.,Goldebek,Mohland,2011,47 S.,"Meier, Yasmine",,,,,,ger,
9783830114277,Traummenschen oder Menschentraum?,,"Frankfurt, M.","R. G. Fischer, Interbooks",2011,194 S.,"Feldtmann, Susanne",,,,,,ger,
9783862684403,Traumschatten - Schattenträume,,Leipzig,Engelsdorfer Verl.,2011,207 S.,,"Seeber, Dorothea",,,"Lotz, Wolfram; Macht, Sascha",Anthologie; Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,
9783940888112,Trolleybus nach Osten,1. Aufl.,"Frankfurt, M.",Weissbooks.w,2011,213 S.,"Abuzjarov, Ilʹdar",,"Umbreit, Hannelore",,,,ger,rus
9783936018943,Tsunami,,Frankfurt am Main,Angkor,2011,,,,,,,,ger,
9783869120454,Tür aus den Angeln,,Barleben,Docupoint-Verl.,2011,161 S.,,,,,,,ger,
9783446236318,Typisch irisch,,München,Hanser,2011,285 S.,"Doyle, Roddy",,"Orth-Guttmann, Renate","Doyle, Roddy",,Anthologie; Anthologie,ger,eng
9783729608320,Über Geld schreibt man doch!,,Oberhofen am Thunersee,Zytglogge,2011,271 S.,,"Brändle, Thomas; Riedo, Dominik",,,"Morelli, Werner",Anthologie; Anthologie,ger,
9783980897112,Überirdisch,Deutsche Erstveröffentlichung,Nürnberg,audimax Medien,[2011],205 Seiten,,"Bialas, Barbara",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783864430350,Übersinnlich,,Ober-Ramstadt,Sieben-Verl.,2011,163 S.,,,,,"Gunschera, Andrea; Carpenter, Tanya; Strauß, Britta; Henke, Helene; Dirks, Kerstin",Fantastische Literatur,ger,
9783404163403; 3404163400,Übersinnliche Nächte,"Vollst. Taschenbuchausg., Dt. Erstausg., Dt. Erstveröff., 1. Aufl.",Köln,Bastei Lübbe Taschenbuch,2011,348 S.,,,"Winter, Jule",,"Douglas, Kate; Page, Sharon; Dante, Kathleen",,ger,eng
9783981430493,Uferbefestigung,1. Aufl.,Heikendorf,Rathke,[2011],152 S.,,,,,"Henken, Lars; Neumann, Dierk; Weeber, Jochen; Winter, M.; Bruester, Birgit; Coquille, Isobel; Harder, R.; Kurz, A.; Laufer, A.; Raml, S.; Hoffmann-Riem, Wolfgang; Wurst-Hanssen, Johanne Magdalene; Mohr, Heinz",,ger,
9783873363809,Ulmer Anthologie 2011 - der Klang der Worte,1. Aufl.,Bad Schussenried,Hess,2011,112 S.,,,,,,,ger,
9783935259842,Umm Nur,1. Aufl.,Dresden,Worthandel-Verl.,2011,129 S.,"Nemri, Jonas Navid Mehrabanian al-","Keydel, Enrico",,,,,ger,
9783941026247,Un-Patho-logisches,1. Aufl.,Krefeld,"BVK, Buchverl. Krefeld",2011,151 S.,,,,,,,ger,
9783901722196,Una breve storia e altre storie,,Schwanenstadt,Aichmayr,2011,83 S.,"Ermirio, Andrea",,"Pogatschnigg, Gustav-Adolf",,"Aichmayr, Michael",Zweisprachige Ausgaben: Deutsch / Italienisch,ger; ita,ita
9783868701586,Und dann ist Weihnacht,,[Remscheid],Re-Di-Roma-Verl.,2011,197 S.,"Brendler, Martin",,,,,,ger,
9783902585813,Und die Kerze brannte im Wind,,Klagenfurt,Kitab,2011,208 S.,"Achmadov, Musa",,"Herold, Marianne",,,Anthologie; Anthologie,ger,che
9783899140163; 9783899140170,Und immer ist es Liebe ...,1. Aufl.,[Neufahrn],Hyperion-Verl.,2011,126 S.,,,,,"Zweig, Stefan; Tagore, Rabindranath; Čechov, Anton Pavlovič",,ger,rus
9783780631077; 9783766614957,Und wär es nur für einen Augenblick,1. Aufl.,Lahr,Kaufmann,2011,155 S.,,"Stange, Johanna",,,,,ger,
9783943195033,Ungesehene Tränen,,Solingen,Custos-Verl.,2011,131 S.,,"Grünwald, Sandra",,,,Anthologie; Anthologie,ger,
9783940281265,Ungewöhnlich,,Berlin,Buchwerkstatt Berlin,[2011],110 S.,"Moshiri, Mohammad",,,,,,ger,
9783763264711,Unheimliche Geschichten,,"Frankfurt, M.",Büchergilde Gutenberg,2011,152 S.,"Poe, Edgar Allan",,"Schmidt, Arno",,"Lacombe, Benjamin",Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,fre
9783866477216,Unheimliche Geschichten,Sonderausg.,[Augsburg],Jokers-Ed.,2011,447 S.,"Poe, Edgar Allan",,"Beyer, Werner",,,Anthologie; Anthologie; Fantastische Literatur,ger,eng
9783861631415,Universum Ackerstraße,1. Aufl.,Berlin,BasisDruck,2011,243 S.,"Steglich, Ulrike",,,,,Anthologie; Anthologie,ger,
9783896884480,Unnerwäggens,,Münster,Agenda-Verl.,2011,140 S.,"Schmülling, Ludwig",,,,,,ger,
9783827008527,Unsere Geschichte beginnt,,Berlin,Berlin-Verl.,2011,223 S.,"Wolff, Tobias",,"Heibert, Frank","Wolff, Tobias",,,ger,eng
9783981228953,Uns' Pastor,1. Neuaufl.,Prenzlau,"Konzepta, Agentur und Werbemittel",2011,95 S.,"Kruczek, Dietmar",,,,,,ger,
9783862791668,Unterwegs nach Üsküdar,1. Aufl.,Gelnhausen,Wagner,2011,86 S.,"Schlör, Irene",,,,,,ger,
9783897837249,Untiefen,,Regensburg,Roderer,2011,192 S.,"Wedler, Hans",,,,,,ger,
9783942229234,Unwirkliche Begebenheiten,2. Aufl,Hennef,Net-Verl.,2011,166 S.,,,,,"Althelmig, Rita; Bott, Magdalena; Bruse, Ralph; Elaine, Rebecca; Ellmauer, Wolfgang; Fichtl, Betti; Glanz, Helmut; Goldner, Colin; Herzog, Josef; Holland Moritz, Patricia; Kleineberg, Maria-Luise Sonja; Kurz, Sabine; Liebmann, Uwe; Meier, Anthia; Niel, Vivien; Reppmann-Wörsdörfer, Ursula; Rieß, Martin Josef Felix; Rupflin, Alexander; Scholmanns, Wolfgang; Schweins, Stefanie; Tijink, Christine; Wasserfuhr, Tine; Weise, Maria",,ger,
9783869317052,Urbanhafen,,Berlin,epubli GmbH,2011,68 S.,"Hinrichs, Ulrike",,,,,,ger,
9783939408123,Urlaub auf hoher See,,Essen,Westflügel-Verl.,2011,140 S.,"Schöner, Stefan",,,,,Fiktionale Darstellung; Belletristische Darstellung,ger,
9783942229333,Vampire sind überall,1. Aufl.,Hennef,Net-Verl.,2011,324 S.,,,,,"Zicari, Greta; Werthe, BennY; Bastelberger-Gustavus, Anke; Heidler, Jana; Matthes, Silas; Suska-Zerbes, Peter; Eder, Gregor; Becker, Anna; Holmer, Simone; Keller, Elke; Lahayne, Olaf; Mizera, Valentina; Schipper, Anneke; Weigelt, Anna-Maria; Barnickel, Sabine; Gerhold, David; Gräfe, Anette; Kamberger, Franziska; Kickers, Carola; Leitherer, Tassilo; Matthes, Carmen; Mayerhofer, Jacqueline; Scott, Diana; Rönisch, Marie-Luise; Stanislawski, Diana; Vierkant, Vivian; Boehm, Alexander; Bornheim, Swantje; Kovanda, Nicole; Kubica, Anja; Markwardt, Claudia; Mittermann, Beatrix; Bacheh, Saza",,ger,
9783940756879,Variationen des Glücks,1. Aufl.,Schweinfurt,Wiesenburg-Verl.,2011,191 S.,"Frank, Joachim",,,,,,ger,
9783942635059,Venerii,1. Aufl.,Korb,Candela-Verl.,2011,139 S.,,,,,,,ger,
9783200022577,Venskaja Palitra. Wiener Palette,,[S.l.] @,Literarischer Klub,2011,156 S.,,,,,,,rus; ger,
9783492272438; 3492272436,Verbrechen,Taschenbuchsonderausg.,München,Piper,2011,243 S.,"Schirach, Ferdinand von",,,,,"Anthologie; Anthologie; Krimis, Thriller, Spionage; Erzählende Literatur",ger,
9783898127899,Verdichtete Geschichten,,Halle (Saale),Mitteldt. Verl.,2011,111 S.,"Eckl, Christian",,,,,,ger,
9783941930599,Vereinsamungen,Dt. Erstausg.,[Sprakensehl],Asaro,2011,123 S.,"Steinegger, Günter",,,,,,ger,
9783837038132,Verführe mich!,4. Aufl.,Norderstedt,Books on Demand GmbH,2011,152 S.,"Faber, Laura",,,,,,ger,
9783981401332,"Verrückte Geschichten vom Bären Nikodemus mit dem Flughund Namenlos, vom Wilden Räuber Hopsassa, vom Hochzeitswurm und vom Drachen",1. Aufl.,"Saarbrücken, [Zeltinger Weg 16]",J. Reichelt,2011,66 S.,,,,,"Reichelt, Joachim",,ger,
9783942024167,Verschollen,1. Aufl.,[Schutterwald],Testudoverl.,2011,47 S.,"Stienen-Hoffmann, Ulrike",,,,,,ger,
9783529047817,Vertellen ut ole Tieden,,Neumünster,Wachholtz,2011,84 S.,,,,,"Storm, Hans Hermann",Anthologie; Anthologie,ger,
9783596903474; 3596903475,Verwirrung der Gefühle und andere Erzählungen,,"Frankfurt, M.",Fischer-Taschenbuch-Verl.,2011,335 S.,"Zweig, Stefan","Beck, Knut",,,,,ger,
9783940640420,Verzweiflungen,,Berlin,Verein zur Förderung des Literaturschaffens und des Kulturellen Austauschs zwischen Deutschen und Polen,2011,161 S.,"Stell, Wolfgang",,,,,,ger,
9783862375714; 9783862375721,Vier Geschichten zum Fest,1. Aufl.,Halle,Projekte-Verl.,2011,81 S.,"Franke, André",,,,,,ger,
